geneID	cluster_number	cluster_type	LSH_ChIP_target	LSH_ChIP_annotation	LSH_OE_DEGtype	LSH_OE_log2FC	LSH_OE_adjp	lsh1lsh2_24hrs_DEGtype	lsh1lsh2_24hrs_log2FC	lsh1lsh2_24hrs_adjp	lsh1lsh2_72hrs_DEGtype	lsh1lsh2_72hrs_log2FC	lsh1lsh2_72hrs_adjp	Mtr5.0_gene_name	Mtr5.0_description	Mtr5.0_GOterm_IDs	Mtr4.0_geneID	Mtr4.0_genename	Mtr4.0_description	Mtr4.0_GOterm_IDs	Mtr4and5_combined_GOterm_IDs	Mtr4and5_combined_GOterms
MtrunA17_Chr5g0413411	cluster7	up	high	Promoter (1-2kb)	up(cluster_match)	2.48094933651157	2.20067890376902e-06	notDEG	1.15089971561381	0.602608293918549	up(cluster_match)	3.48979594611024	7.30209000799926e-06	NA	Putative endo-polygalacturonase	GO:0005618;GO:0004650;GO:0005525;GO:0016301;GO:0047911;GO:0005975;GO:0016310;GO:0046854;GO:0048015	Medtr5g034090	NA	polygalacturonase	GO:0044723;GO:0044710;GO:0071555	GO:0016310;GO:0005618;GO:0071555;GO:0004650;GO:0044723;GO:0005525;GO:0047911;GO:0005975;GO:0046854;GO:0048015;GO:0016301;GO:0044710	phosphorylation;cell wall;cellular cell wall organization;poly-alpha-1,4-galacturonide glycanohydrolase activity;carbohydrate metabolic process;GTP binding;galacturan alpha-1,4-galacturonidase activity;carbohydrate metabolism;PtdInsP biosynthesis;phosphoinositide-mediated signalling;phosphokinase activity;metabolic process
MtrunA17_Chr6g0454591	cluster7	up	high	Promoter (2-3kb)	up(cluster_match)	1.6104270406571	0.00801146247870309	notDEG	NA	NA	notDEG	NA	NA	NA	Putative transcription factor bHLH family	GO:0005634;GO:0016021;GO:0046983;GO:0006355	Medtr6g015150	NA	transmembrane protein, putative	NA	GO:0006355;GO:0046983;GO:0005634;GO:0016021	regulation of transcription, DNA-templated;protein dimerization activity;cell nucleus;membrane
MtrunA17_Chr7g0256821	cluster7	up	moderate	Promoter (<=1kb)	up(cluster_match)	2.73043065830075	4.79764758236202e-09	notDEG	0.880443287585345	1.0	notDEG	5.41153393253987	0.516950565764842	MtGASA22	Gibberellic Acid-Stimulated in Arabidopsis	GO:0005576;GO:0009740	Medtr7g090590	NA	GASA/GAST/Snakin	GO:0009739;GO:0009740;GO:0009744;GO:0009749;GO:0009750;GO:0009755;GO:0045868;GO:0071396;GO:0080167;GO:1901701	GO:0009740;GO:0045868;GO:0009749;GO:0005576;GO:0080167;GO:1901701;GO:0009744;GO:0009750;GO:0009739;GO:0071396;GO:0009755	gibberellic acid signaling;cell redox homeostasis;response to glucose stimulus;extracellular;response to karrikin;cellular response to oxygen molecular entity;response to sucrose stimulus;response to fructose stimulus;response to gibberellin stimulus;cellular response to lipid;hormone mediated signalling
MtrunA17_Chr8g0340351	cluster7	up	high	Promoter (1-2kb)	up(cluster_match)	1.34090370260161	0.00532448281095721	notDEG	0.75847530089294	0.608482859927633	up(cluster_match)	2.76649315149034	6.81026978673567e-09	NA	Putative casparian strip membrane protein	GO:0005886;GO:0016021;GO:0051539	Medtr8g013900	NA	CASP-like protein	NA	GO:0051539;GO:0005886;GO:0016021	tetrairon tetrasulphide cluster binding;plasmalemma;membrane
MtrunA17_Chr8g0345771	cluster7	up	high	Promoter (<=1kb)	up(cluster_match)	4.05596164375545	1.28367500780777e-06	notDEG	NA	NA	notDEG	NA	NA	NA	Putative transcription factor B3-Domain family	GO:0005634;GO:0003677;GO:0003700	NA	NA	NA	NA	GO:0003677;GO:0003700;GO:0005634	DNA binding;sequence-specific DNA binding transcription factor activity;cell nucleus
MtrunA17_Chr8g0376401	cluster7	up	moderate	Promoter (<=1kb)	up(cluster_match)	1.30143764737881	0.00151587508396873	notDEG	-1.48762095818238	0.569888652679561	notDEG	-0.651210543850864	0.650572736667803	NA	Putative 9-cis-epoxycarotenoid dioxygenase	GO:0046872;GO:0045549	NA	NA	NA	NA	GO:0045549;GO:0046872	9-cis-epoxycarotenoid dioxygenase activity;metal binding
MtrunA17_Chr8g0380391	cluster7	up	high	Promoter (<=1kb)	up(cluster_match)	3.07828048774655	5.11290059156331e-07	notDEG	0.0285076068075102	1.0	notDEG	-0.243558093523444	0.765717938484591	NA	putative protein	GO:0016021	Medtr8g088330	NA	transmembrane protein, putative	NA	GO:0016021	membrane
MtrunA17_Chr8g0386961	cluster7	up	high	Promoter (<=1kb)	up(cluster_match)	1.5082297981016	2.09593611553876e-09	notDEG	0.365779310075468	0.777876737235069	notDEG	0.358628912517953	0.524286364615797	NA	Putative major intrinsic protein	GO:0006833;GO:0009506;GO:0055085;GO:0015250;GO:0016021;GO:0005773;GO:0005886;GO:0009414	Medtr8g098375	NA	major intrinsic protein (MIP) family transporter	GO:0090662	GO:0055085;GO:0015250;GO:0009414;GO:0006833;GO:0009506;GO:0005886;GO:0005773;GO:0016021;GO:0090662	membrane transport;water channel activity;response to thirst;water transport;plasmodesmata;plasmalemma;vacuole;membrane;transmembrane transport
MtrunA17_Chr1g0148521	cluster10	up	moderate	Promoter (2-3kb)	up(cluster_match)	2.17505114224653	3.11618390761046e-05	notDEG	-0.86751215120832	0.975837871385517	up(cluster_match)	3.71052174643906	0.0358587976359389	MtMOT1.2	Molybdate transporter	GO:0016021;GO:0015098;GO:0015689	Medtr1g010270	NA	sulfate transporter-like protein	GO:0015689	GO:0015098;GO:0015689;GO:0016021	molybdate transporter activity;molybdate ion transport;membrane
MtrunA17_Chr1g0204861	cluster10	up	high	Promoter (<=1kb)	up(cluster_match)	2.77985108299287	2.42716519437771e-13	notDEG	2.5221365604668	0.356242761211129	up(cluster_match)	4.94439804217915	0.000219526177369712	NA	putative protein	GO:0061630;GO:0006511;GO:0016567	Medtr1g103050	NA	zinc finger, C3HC4 type (RING finger) protein	NA	GO:0006511;GO:0061630;GO:0016567	ubiquitin-dependent proteolysis;ubiquitin ligase activity;protein ubiquitylation
MtrunA17_Chr3g0128791	cluster10	up	high	Promoter (<=1kb)	up(cluster_match)	0.863190114366553	0.0269183830023585	up(cluster_match)	3.5810882537121	6.87822432270367e-05	notDEG	-1.06599261308191	0.321591230999719	NA	Putative rlpA-like protein, double-psi beta-barrel	GO:0005576;GO:0005618;GO:0016020;GO:0009664	Medtr3g094040	EXPA8	expansin A10	GO:0009664	GO:0005576;GO:0009664;GO:0005618;GO:0016020	extracellular;plant-type cell wall organisation;cell wall;membrane
MtrunA17_Chr3g0132471	cluster10	up	high	Promoter (<=1kb)	up(cluster_match)	1.31438334802845	4.26221098285162e-09	notDEG	1.30323632232693	0.202417792861996	up(cluster_match)	2.24923971392063	2.48988651365791e-05	MtbHLH1	basic helix-loop-helix  transcription factor 1	GO:0005634;GO:0000978;GO:0000981;GO:0046983;GO:0006357	Medtr3g099620	bHLH1	basic helix loop helix (BHLH) DNA-binding family protein	GO:0006355	GO:0000978;GO:0000981;GO:0006355;GO:0006357;GO:0046983;GO:0005634	RNA polymerase II cis-regulatory region sequence-specific DNA binding;sequence-specific DNA binding RNA polymerase II transcription factor activity;regulation of transcription, DNA-templated;regulation of transcription from RNA polymerase II promoter;protein dimerization activity;cell nucleus
MtrunA17_Chr3g0142181	cluster10	up	moderate	Promoter (1-2kb)	up(cluster_match)	1.05036460973002	1.27373078095018e-06	notDEG	0.377885931772591	0.950771807231534	up(cluster_match)	7.46521117540659	2.32372484973121e-08	NA	Putative transporter protein SLAC1/Mae1/ Ssu1/TehA	GO:0015698;GO:0008308;GO:0034220;GO:0016021;GO:0005886;GO:0006873	Medtr3g112530	NA	C4-dicarboxylate transporter/malic acid protein	GO:0015698;GO:0090662	GO:0090662;GO:0015698;GO:0016021;GO:0006873;GO:0005886;GO:0008308;GO:0034220	transmembrane transport;inorganic anion transport;membrane;cellular monoatomic ion homeostasis;plasmalemma;voltage-gated monoatomic anion channel activity;transmembrane ion transport
MtrunA17_Chr5g0413071	cluster10	up	high	Promoter (<=1kb)	up(cluster_match)	3.13146410605892	4.95442863479734e-20	notDEG	1.18018043159703	0.296629514789554	up(cluster_match)	4.54450778616608	2.37959610053763e-17	MtLYK10	LysM domain-containing receptor-like kinase 10 (EPR3 / exopolysaccharide receptor)	GO:0005524;GO:0019199;GO:0045087;GO:0016021;GO:0006468;GO:0005886	Medtr5g033490	LYK10	LysM type receptor kinase	GO:0006468;GO:0007178;GO:0009878;GO:0016310	GO:0019199;GO:0016310;GO:0007178;GO:0005524;GO:0009878;GO:0006468;GO:0045087;GO:0005886;GO:0016021	transmembrane receptor protein kinase activity;phosphorylation;transmembrane receptor protein serine/threonine kinase signalling pathway;MgATP binding;nodulation;protein amino acid phosphorylation;nonspecific immune response;plasmalemma;membrane
MtrunA17_Chr7g0252431	cluster10	up	high	Promoter (<=1kb)	up(cluster_match)	1.90573364991443	0.000113343426561344	notDEG	-0.0643942367235891	1.0	notDEG	0.551683686463978	0.165228243519547	NA	Putative transcription factor interactor and regulator CCHC(Zn) family	GO:0003676;GO:0003824;GO:0008270	NA	NA	NA	NA	GO:0008270;GO:0003676;GO:0003824	Zn binding;nucleic acid binding;enzyme activity
MtrunA17_Chr8g0372381	cluster10	up	high	Promoter (2-3kb)	up(cluster_match)	2.38884940590947	0.0264671034510792	notDEG	2.76994745107915	0.575303564789151	notDEG	-0.615210162818389	0.889350192811928	NA	Putative aldehyde dehydrogenase (NAD(+))	GO:0004028;GO:0006081	Medtr8g076480	ALDH3F1	NAD-dependent aldehyde dehydrogenase family protein	GO:0006081;GO:0044710;GO:0055114	GO:0004028;GO:0006081;GO:0055114;GO:0044710	3-chloroallyl aldehyde dehydrogenase activity;alkanal metabolism;oxidoreductase process;metabolic process
MtrunA17_Chr8g0381091	cluster10	up	high	Promoter (<=1kb)	up(cluster_match)	1.13658522794202	0.00752391725196428	notDEG	2.48746710717265	0.697079131753146	notDEG	1.33637192583796	0.592277667633813	NA	Putative protein kinase AGC-RSK-2 family	GO:0005634;GO:0005524;GO:0042626;GO:0055085;GO:0005737;GO:0016021;GO:0004674;GO:0006468;GO:0005886	Medtr8g089420	PID	Serine/Threonine kinase family protein	GO:0006468;GO:0009733;GO:0048409;GO:0009926;GO:0009958;GO:0016310;GO:0035556;GO:0048364;GO:0048367;GO:0048766;GO:0048767;GO:0048825;GO:0048827;GO:0080167;GO:2000012	GO:0005737;GO:0048766;GO:0009733;GO:0055085;GO:0048827;GO:0009926;GO:0004674;GO:0048825;GO:0006468;GO:0005886;GO:2000012;GO:0042626;GO:0009958;GO:0048364;GO:0016310;GO:0005524;GO:0048367;GO:0080167;GO:0035556;GO:0048409;GO:0005634;GO:0048767;GO:0016021	cytoplasm;root hair initiation;response to auxin stimulus;membrane transport;phyllome development;auxin polar transport;protein serine/threonine kinase activity;cotyledon development;protein amino acid phosphorylation;plasmalemma;regulation of auxin polar transport;ATPase activity, coupled to transmembrane movement of substances;positive gravitropism;root development;phosphorylation;MgATP binding;shoot development;response to karrikin;intracellular signaling chain;flower development;cell nucleus;root hair elongation;membrane
MtrunA17_Chr8g0392601	cluster10	up	moderate	Promoter (<=1kb)	up(cluster_match)	1.82535953221778	0.000253100647749174	notDEG	1.19752219120844	0.365563240419874	notDEG	1.28950015625819	0.106224667181888	MtMATE36	multidrug and toxic compound extrusion family	GO:0042910;GO:1990961;GO:0015297;GO:0016021	Medtr8g106670	NA	MATE efflux family protein	GO:0044765;GO:0090662	GO:0042910;GO:0044765;GO:1990961;GO:0015297;GO:0016021;GO:0090662	xenobiotic transmembrane transporter activity;transport;xenobiotic detoxification by transmembrane export across the plasma membrane;solute:solute antiporter activity;membrane;transmembrane transport
MtrunA17_Chr1g0182831	cluster12	up	high	Distal Intergenic	up(cluster_match)	0.939149156065343	0.00314036417350459	notDEG	0.0263807934282455	1.0	notDEG	0.25809926626768	0.535799543668854	NA	putative protein	NA	Medtr1g069190	NA	DUF3741 family protein	NA		NA
MtrunA17_Chr1g0184791	cluster12	up	high	Promoter (<=1kb)	up(cluster_match)	0.604351756308016	0.0413005526967926	notDEG	0.0823523338668233	1.0	up(cluster_match)	1.12239388366301	0.036463277366504	NA	Putative transcription factor interactor and regulator AUX-IAA family	GO:0005634;GO:0005515;GO:0006355;GO:0009734	Medtr1g070520	NA	auxin-responsive AUX/IAA family protein	GO:0006351;GO:0006355	GO:0005515;GO:0009734;GO:0006355;GO:0006351;GO:0005634	protein amino acid binding;auxin signaling;regulation of transcription, DNA-templated;transcription, DNA-templated;cell nucleus
MtrunA17_Chr1g0205641	cluster12	up	high	Promoter (1-2kb)	up(cluster_match)	1.04185519819071	0.045658799131169	notDEG	0.819199576718471	0.735964350015268	up(cluster_match)	2.3857397658623	0.000376209221366262	NA	putative protein	GO:0016021	Medtr1g104700	NA	transmembrane protein, putative	NA	GO:0016021	membrane
MtrunA17_Chr2g0296311	cluster12	up	high	Promoter (<=1kb)	up(cluster_match)	0.786842710452415	0.00850966082760259	notDEG	1.69875195466694	0.805468588994341	up(cluster_match)	3.79661157563651	0.023923717916603	NA	hypothetical protein	NA	NA	NA	NA	NA		NA
MtrunA17_Chr2g0306471	cluster12	up	moderate	Promoter (<=1kb)	up(cluster_match)	0.936046498811901	0.000205253727589376	notDEG	-0.00359669840036764	1.0	notDEG	2.2313961097738	0.266580462613977	NA	putative protein	NA	NA	NA	NA	NA		NA
MtrunA17_Chr2g0326381	cluster12	up	moderate	Promoter (<=1kb)	up(cluster_match)	2.50279748066699	8.5877471958465e-10	notDEG	-0.628454066227557	0.535055223484208	up(cluster_match)	1.08553463112543	0.0206506939436275	MtBIB	BALDIBIS (Zinc finger protein)	GO:0005634;GO:0003700;GO:0046872;GO:0006355	Medtr2g093960	NA	C2H2-type zinc finger protein	GO:0006355;GO:0008356	GO:0006355;GO:0046872;GO:0003700;GO:0005634;GO:0008356	regulation of transcription, DNA-templated;metal binding;sequence-specific DNA binding transcription factor activity;cell nucleus;asymmetrical cell division
MtrunA17_Chr2g0327621	cluster12	up	high	Promoter (<=1kb)	up(cluster_match)	0.980222376645704	0.00875756850369273	notDEG	0.853409828398022	0.28641655813252	up(cluster_match)	1.26516985166301	0.00178590967714517	NA	Putative transcription factor C2C2-CO-like family	GO:0005634;GO:0005515;GO:0009909	Medtr2g096080	NA	CCT motif protein	GO:0009416;GO:0009909	GO:0005634;GO:0005515;GO:0009909;GO:0009416	cell nucleus;protein amino acid binding;regulation of flower development;response to light stimulus
MtrunA17_Chr3g0103351	cluster12	up	high	Promoter (<=1kb)	up(cluster_match)	0.703727727867194	3.02841609813103e-05	notDEG	0.358221659266117	0.781344631730663	notDEG	0.544505856723673	0.273982428937551	NA	Putative transcription factor Hap3/NF-YB family	GO:0000786;GO:0005634;GO:0003677;GO:0046982;GO:0006334	Medtr3g061440	HIS4	histone H4 domain protein	GO:0006334;GO:0009414	GO:0006334;GO:0003677;GO:0009414;GO:0005634;GO:0046982;GO:0000786	nucleosome modeling;DNA binding;response to thirst;cell nucleus;protein heterodimerization activity;nucleosome
MtrunA17_Chr3g0106221	cluster12	up	high	Promoter (<=1kb)	up(cluster_match)	0.661561923439755	4.21948113116107e-06	notDEG	-0.0721632588465671	0.987954804216979	notDEG	0.550390829211308	0.0214928804136291	NA	Putative protein kinase RLK-Pelle-SD-2b family	GO:0005524;GO:0048544;GO:0016021;GO:0006468;GO:0106311;GO:0106310	Medtr3g031470	NA	Serine/Threonine kinase, plant-type protein	GO:0006468;GO:0016310;GO:0048544	GO:0106310;GO:0016310;GO:0106311;GO:0005524;GO:0006468;GO:0016021;GO:0048544	protein-serine kinase activity;phosphorylation;protein serine/threonine kinase activity;MgATP binding;protein amino acid phosphorylation;membrane;pollen recognition
MtrunA17_Chr3g0110191	cluster12	up	high	Promoter (<=1kb)	up(cluster_match)	0.918556535387808	0.0020474758405565	notDEG	-0.00379507974899544	1.0	up(cluster_match)	1.36996546080606	2.11517452855244e-05	NA	Putative nepenthesin	GO:0004190;GO:0006508	Medtr3g065160	NA	eukaryotic aspartyl protease family protein	GO:0006508;GO:0009416;GO:0044257;GO:0033591	GO:0004190;GO:0033591;GO:0009416;GO:0006508;GO:0044257	aspartic endopeptidase activity;response to vitamin C;response to light stimulus;peptidolysis;protein catabolic process
MtrunA17_Chr3g0110351	cluster12	up	high	Promoter (<=1kb)	up(cluster_match)	1.36144430520984	3.56705116955181e-05	notDEG	0.237924237324607	0.744056671680506	notDEG	-0.171011292092999	0.706616214430978	MtMYB116	Myeloblastosis (MYB) transcription factor 116	GO:0005634;GO:0000976;GO:0030154	Medtr3g065440	NA	myb transcription factor	GO:0006355;GO:0006357;GO:0030154	GO:0006355;GO:0006357;GO:0030154;GO:0000976;GO:0005634	regulation of transcription, DNA-templated;regulation of transcription from RNA polymerase II promoter;cell differentiation;transcription regulatory region sequence-specific DNA binding;cell nucleus
MtrunA17_Chr3g0115951	cluster12	up	high	Promoter (<=1kb)	up(cluster_match)	0.784987000162282	0.00920774565394807	notDEG	0.0242729353582497	1.0	up(cluster_match)	1.85301740894158	7.17233540830116e-05	NA	Putative protein EXORDIUM	GO:0005615	Medtr3g074830	NA	phosphate-responsive 1 family protein	NA	GO:0005615	extracellular space
MtrunA17_Chr3g0118331	cluster12	up	moderate	Exon (repeat_region2907.1/repeat_region2907.1, exon 1 of 1)	up(cluster_match)	2.91586936516785	3.74175260211146e-09	notDEG	0.527289805547065	0.718681381707621	notDEG	0.270625684452828	0.751542292387359	NA	Putative L-ascorbate oxidase	GO:0009506;GO:0005507;GO:0005576;GO:0008447	Medtr3g078730	NA	L-ascorbate oxidase	GO:0055114	GO:0005576;GO:0008447;GO:0005507;GO:0055114;GO:0009506	extracellular;L-ascorbate oxidase activity;copper binding;oxidoreductase process;plasmodesmata
MtrunA17_Chr3g0118671	cluster12	up	moderate	Promoter (<=1kb)	up(cluster_match)	4.09371565538608	0.00963522480051629	notDEG	1.59585609738313	0.43544843646577	up(cluster_match)	5.65162039397624	3.81210680785589e-07	NA	Putative 7-deoxyloganetin glucosyltransferase	GO:0047792;GO:0080043;GO:0080044	Medtr3g479490	NA	UDP-glucosyltransferase family protein	GO:0044710	GO:0080044;GO:0047792;GO:0080043;GO:0044710	quercetin 7-O-glucosyltransferase activity;cyanohydrin b-glucosyltransferase activity;quercetin 3-O-glucosyltransferase activity;metabolic process
MtrunA17_Chr3g0121271	cluster12	up	moderate	Promoter (<=1kb)	up(cluster_match)	1.37923709677068	0.00374372929890603	notDEG	-0.0331636516431669	1.0	notDEG	0.669313345901785	0.0584934028615028	MtBG2	beta-1,3-Glucanase 2	GO:0005975;GO:0016310;GO:0042973;GO:0016301;GO:0046658	Medtr3g083580	NA	O-glycosyl hydrolase family 17 protein	GO:0044723;GO:0042829	GO:0016310;GO:0042973;GO:0046658;GO:0044723;GO:0042829;GO:0005975;GO:0016301	phosphorylation;glucan endo-1,3-beta-D-glucosidase activity;obsolete anchored component of plasma membrane;carbohydrate metabolic process;defense response;carbohydrate metabolism;phosphokinase activity
MtrunA17_Chr3g0121381	cluster12	up	high	Promoter (<=1kb)	up(cluster_match)	1.01353307777121	0.000480061155967619	notDEG	0.414624073971479	0.808480412942189	up(cluster_match)	1.74048008726343	2.91241289677033e-05	MtnsLTP100	non-specific Lipid Transfer Protein	GO:0005886;GO:0016021;GO:0031225	Medtr3g083760	NA	Lipid transfer protein	GO:0006869	GO:0031225;GO:0006869;GO:0005886;GO:0016021	anchored to membrane;lipid transport;plasmalemma;membrane
MtrunA17_Chr3g0129821	cluster12	up	high	Promoter (<=1kb)	up(cluster_match)	1.34264103680504	2.42860894286999e-06	notDEG	0.00929580604260507	1.0	notDEG	-0.0324356108617246	1.0	NA	Putative transcription factor WD40-like family	GO:0005515	Medtr3g095780	NA	transducin/WD-like repeat-protein	GO:0006454;GO:0043666	GO:0006454;GO:0043666;GO:0005515	translational initiation;regulation of phosphoprotein phosphatase activity;protein amino acid binding
MtrunA17_Chr3g0138041	cluster12	up	high	Promoter (2-3kb)	up(cluster_match)	0.924825775690291	0.000258828691402689	notDEG	-0.180769819654072	0.949680522213702	up(cluster_match)	1.39153686432668	0.000285767446547189	NA	Putative lysophospholipase	GO:0004622;GO:0102545	Medtr3g107630	NA	acyl thioesterase-like protein	GO:0002084;GO:0006631	GO:0004622;GO:0102545;GO:0006631;GO:0002084	lysophospholipase activity;phosphatidyl phospholipase B activity;fatty acid metabolism;protein depalmitoylation
MtrunA17_Chr3g0140171	cluster12	up	high	Promoter (1-2kb)	up(cluster_match)	2.16014653902542	0.00805057800122377	notDEG	-0.495252416896415	0.653973672034945	up(cluster_match)	1.4199557630576	0.000159468874099502	MtCCD8|MtCCD8-1	carotenoid cleavage dioxygenase 8	GO:0009507;GO:0046872;GO:0016121;GO:0010436	Medtr3g109610	CCD8a	carotenoid cleavage dioxygenase	GO:0001763;GO:0009733;GO:0009926;GO:0009965;GO:0010223;GO:0016106;GO:0016121;GO:0016124;GO:0042446;GO:0055114;GO:1901336;GO:1901600;GO:1901601	GO:0016124;GO:0016121;GO:1901600;GO:0042446;GO:0009507;GO:0010223;GO:1901336;GO:0009733;GO:0001763;GO:0055114;GO:0009926;GO:1901601;GO:0010436;GO:0046872;GO:0016106;GO:0009965	xanthophyll degradation;carotene degradation;strigolactone metabolism;hormone synthesis;chloroplast;axillary shoot system formation;lactone synthesis;response to auxin stimulus;branching morphogenesis;oxidoreductase process;auxin polar transport;strigolactone synthesis;carotenoid dioxygenase activity;metal binding;sesquiterpenoid synthesis;leaf morphogenesis
MtrunA17_Chr3g0143731	cluster12	up	high	Promoter (<=1kb)	up(cluster_match)	1.0902389253816	0.0288932512439369	notDEG	-0.0314773630501397	1.0	notDEG	0.259664183680489	0.401654273127155	NA	putative protein	NA	Medtr3g115120	NA	DUF630 family protein	NA		NA
MtrunA17_Chr4g0008861	cluster12	up	moderate	Promoter (<=1kb)	up(cluster_match)	0.942452237505762	6.98884045254729e-05	notDEG	-0.192552736527028	0.779501748390388	notDEG	0.0981230474517366	0.797907050206313	NA	putative protein	NA	Medtr4g019900	NA	DUF3527 domain protein	NA		NA
MtrunA17_Chr4g0023961	cluster12	up	high	Promoter (<=1kb)	up(cluster_match)	1.19688037867789	4.30200930284853e-09	notDEG	-0.342364187294729	0.722708554549382	up(cluster_match)	1.1769195241291	0.000101228586752008	NA	Putative xyloglucan:xyloglucosyl transferase	GO:0048046;GO:0005618;GO:0071555;GO:0004553;GO:0016762;GO:0010411;GO:0042546	Medtr4g045853	NA	xyloglucan endotransglucosylase/hydrolase family protein	GO:0044723;GO:0006073;GO:0044710;GO:0010411;GO:0042546;GO:0071555	GO:0048046;GO:0005618;GO:0071555;GO:0004553;GO:0016762;GO:0010411;GO:0044723;GO:0006073;GO:0042546;GO:0044710	apoplast;cell wall;cellular cell wall organization;O-glucosyl hydrolase activity;endoxyloglucan transferase activity;xyloglucan metabolism;carbohydrate metabolic process;cellular glucan metabolism;cell wall biogenesis;metabolic process
MtrunA17_Chr4g0030601	cluster12	up	high	Promoter (<=1kb)	up(cluster_match)	2.9310852824173	0.000699749001912093	notDEG	2.00746817871868	0.52911323235578	notDEG	2.31629539644286	0.121431396612581	NA	Putative very-long-chain 3-oxoacyl-CoA synthase	GO:0102336;GO:0102338;GO:0102756;GO:0102337;GO:0016021;GO:0006633	Medtr4g062270	KCS3	3-ketoacyl-CoA synthase-like protein	GO:0006633;GO:0044710;GO:0009409;GO:0009416	GO:0009409;GO:0102337;GO:0102756;GO:0009416;GO:0102338;GO:0102336;GO:0006633;GO:0016021;GO:0044710	response to cold;3-oxo-cerotoyl-CoA synthase activity;very-long-chain 3-ketoacyl-CoA synthase activity;response to light stimulus;3-oxo-lignoceronyl-CoA synthase activity;3-oxo-arachidoyl-CoA synthase activity;fatty acid synthesis;membrane;metabolic process
MtrunA17_Chr4g0048041	cluster12	up	moderate	Promoter (<=1kb)	up(cluster_match)	0.955545932212752	0.000314270952368023	notDEG	-0.53164981705825	0.559579148437251	notDEG	-0.308320983191296	0.588182225334565	NA	Putative NADH:ubiquinone reductase (non-electrogenic)	GO:0003954;GO:0006116	Medtr4g090580	NA	NAD(P)H dehydrogenase B2	GO:0055114	GO:0003954;GO:0006116;GO:0055114	NADH dehydrogenase activity;reduced nicotinamide adenine dinucleotide oxidation;oxidoreductase process
MtrunA17_Chr4g0051881	cluster12	up	moderate	Promoter (<=1kb)	up(cluster_match)	0.662573585384718	6.78140749495206e-05	notDEG	-0.281511798471607	0.779501748390388	notDEG	-0.0346929428771401	0.990577793297324	NA	Putative transcription factor WRKY family	GO:0005634;GO:0003700;GO:0043565;GO:0006355	Medtr4g094588	WRKY28	WRKY family transcription factor	GO:0006351;GO:0006355	GO:0043565;GO:0006355;GO:0006351;GO:0003700;GO:0005634	sequence specific DNA binding;regulation of transcription, DNA-templated;transcription, DNA-templated;sequence-specific DNA binding transcription factor activity;cell nucleus
MtrunA17_Chr4g0056181	cluster12	up	moderate	Promoter (1-2kb)	up(cluster_match)	0.762020565410491	1.74411864943562e-05	notDEG	0.499116481861321	0.633074597726405	up(cluster_match)	1.33508471055151	0.000237611659813973	NA	Putative glycogenin glucosyltransferase	GO:0016021;GO:0008466;GO:0102751	Medtr4g100950	PGSIP8	glucuronosyltransferase PGSIP8	GO:0006486	GO:0006486;GO:0008466;GO:0016021;GO:0102751	protein amino acid glycosylation;alpha-1,4-glucan-protein synthase ;membrane;UDP-alpha-D-glucose:glucosyl-glycogenin alpha-D-glucosyltransferase activity
MtrunA17_Chr4g0063431	cluster12	up	moderate	Promoter (<=1kb)	up(cluster_match)	3.80026806808412	7.618690245547e-06	notDEG	0.250220056656733	1.0	up(cluster_match)	2.20931241231993	0.0237966294008655	NA	Putative aspartate racemase	GO:0006807;GO:0047689	Medtr4g114000	NA	aspartate racemase	GO:0006520;GO:0006807;GO:0044710	GO:0006520;GO:0047689;GO:0006807;GO:0044710	cellular amino acid metabolism;aspartate racemase activity;nitrogen compound metabolism;metabolic process
MtrunA17_Chr4g0072261	cluster12	up	high	Promoter (2-3kb)	up(cluster_match)	1.45343822853031	0.00383437608047179	notDEG	-0.127342895466445	1.0	notDEG	1.95152049028767	0.0545340442691786	NA	hypothetical protein	NA	NA	NA	NA	NA		NA
MtrunA17_Chr5g0402591	cluster12	up	high	Promoter (<=1kb)	up(cluster_match)	1.57855890143097	0.0363074154641826	notDEG	0.403146276307554	0.635417409155476	notDEG	0.526074336289391	0.216273267071511	NA	hypothetical protein	NA	NA	NA	NA	NA		NA
MtrunA17_Chr5g0426431	cluster12	up	high	Promoter (<=1kb)	up(cluster_match)	1.0043949861608	3.16738897775734e-20	notDEG	0.425190375781809	0.690616302959317	notDEG	0.768702427011373	0.0752547648928172	NA	Putative 7-deoxyloganetin glucosyltransferase	GO:0080043;GO:0080044	Medtr5g064240;Medtr5g464810	UGT85A2	UDP-glucosyltransferase family protein	GO:0044710	GO:0080044;GO:0080043;GO:0044710	quercetin 7-O-glucosyltransferase activity;quercetin 3-O-glucosyltransferase activity;metabolic process
MtrunA17_Chr5g0432611	cluster12	up	moderate	Promoter (<=1kb)	up(cluster_match)	0.973761451293935	0.00663863357990582	notDEG	1.14086777995448	0.61457953895165	notDEG	1.47799388467934	0.143359677931498	NA	Putative rlpA-like protein, double-psi beta-barrel	GO:0005576;GO:0005618;GO:0016020;GO:0009664	Medtr5g075320	NA	expansin A10	GO:0006949;GO:0009664;GO:0071555	GO:0005618;GO:0071555;GO:0005576;GO:0016020;GO:0009664;GO:0006949	cell wall;cellular cell wall organization;extracellular;membrane;plant-type cell wall organisation;syncytium formation
