geneID	cluster_number	cluster_type	LSH_ChIP_target	LSH_ChIP_annotation	LSH_OE_DEGtype	LSH_OE_log2FC	LSH_OE_adjp	lsh1lsh2_24hrs_DEGtype	lsh1lsh2_24hrs_log2FC	lsh1lsh2_24hrs_adjp	lsh1lsh2_72hrs_DEGtype	lsh1lsh2_72hrs_log2FC	lsh1lsh2_72hrs_adjp	Mtr5.0_gene_name	Mtr5.0_description	Mtr5.0_GOterm_IDs	Mtr4.0_geneID	Mtr4.0_genename	Mtr4.0_description	Mtr4.0_GOterm_IDs	Mtr4and5_combined_GOterm_IDs	Mtr4and5_combined_GOterms
MtrunA17_Chr4g0034461	cluster4	down	high	Promoter (<=1kb)	down(cluster_match)	-0.919603383499666	4.00554355085532e-05	notDEG	-0.532413980149239	0.701006204680531	notDEG	-0.396066720708302	0.591951470034726	NA	Putative 4-hydroxy-3-methylbut-2-enyl diphosphate reductase	GO:0046872;GO:0051539;GO:0051745;GO:0019288;GO:0050992	Medtr4g069070	NA	4-hydroxy-3-methylbut-2-enyl diphosphate reductase	GO:0019288;GO:0050992;GO:0055114	GO:0050992;GO:0051745;GO:0019288;GO:0055114;GO:0051539;GO:0046872	DPP biosynthetic process;isopentenyl-diphosphate:NAD;non-MVA pathway;oxidoreductase process;tetrairon tetrasulphide cluster binding;metal binding
MtrunA17_Chr4g0043851	cluster4	down	high	Promoter (1-2kb)	down(cluster_match)	-0.736401702401051	0.0319201242141898	notDEG	0.73205978942657	0.331361964054017	notDEG	-0.538317014415347	0.333494298347643	NA	Putative glucan endo-1,3-beta-D-glucosidase	GO:0005975;GO:0016021;GO:0042973;GO:0046658	Medtr4g084480	NA	glycoside hydrolase family 17 protein	GO:0044723	GO:0042973;GO:0046658;GO:0044723;GO:0005975;GO:0016021	glucan endo-1,3-beta-D-glucosidase activity;obsolete anchored component of plasma membrane;carbohydrate metabolic process;carbohydrate metabolism;membrane
MtrunA17_Chr4g0046351	cluster4	down	moderate	Promoter (<=1kb)	down(cluster_match)	-0.648179485924726	0.00509190729303038	notDEG	-0.342026975605267	0.702598472007702	notDEG	-0.441211750788794	0.266738003780314	MtCYP93C20	Cytochrome P450 monooxygenase	GO:0102604;GO:0009717;GO:0005506;GO:0033770;GO:0102668;GO:0016021;GO:0005783;GO:0020037	Medtr4g088195	NA	cytochrome P450 family flavone synthase	GO:0055114	GO:0102668;GO:0020037;GO:0102604;GO:0055114;GO:0009717;GO:0033770;GO:0005506;GO:0016021;GO:0005783	2-hydroxyisoflavanone synthase activity;haem binding;2-hydroxyisoflavanone synthase activity;oxidoreductase process;isoflavonoid synthesis;2-hydroxyisoflavanone synthase activity;iron binding;membrane;ER
MtrunA17_Chr4g0049241	cluster4	down	moderate	Promoter (<=1kb)	down(cluster_match)	-1.74573838179041	5.11252193986207e-07	notDEG	0.460441917817588	0.655276616755843	notDEG	0.227474559673114	0.70556227116642	NA	Putative branched-chain-amino-acid transaminase	GO:0052654;GO:0052655;GO:0050048;GO:0005829;GO:0008652;GO:0009082;GO:0052656	Medtr4g092590	NA	branched-chain amino acid aminotransferase	GO:0044710;GO:0008652;GO:0009082;GO:0033506;GO:0071267	GO:0050048;GO:0008652;GO:0033506;GO:0052655;GO:0009082;GO:0071267;GO:0052654;GO:0052656;GO:0005829;GO:0044710	L-leucine:2-oxoglutarate aminotransferase activity;cellular amino acid biosynthetic process;glucosinolate synthesis from homomethionine;L-valine aminotransferase activity;branched chain family amino acid synthesis;L-methionine salvage;L-leucine aminotransferase activity;L-isoleucine aminotransferase activity;cytosol;metabolic process
MtrunA17_Chr4g0051421	cluster4	down	high	Promoter (<=1kb)	down(cluster_match)	-1.21800287764281	3.23667769542866e-08	notDEG	0.0512544743910067	1.0	notDEG	-0.301649072736447	0.344275151202878	NA	Putative tetrahydroberberine oxidase	GO:0071949;GO:0016020;GO:0050328	NA	NA	NA	NA	GO:0016020;GO:0050328;GO:0071949	membrane;tetrahydroberberine oxidase activity;oxidized flavine-adenine dinucleotide binding
MtrunA17_Chr4g0056901	cluster4	down	high	Promoter (1-2kb)	down(cluster_match)	-1.76815468411331	0.00150082396050801	notDEG	0.403469111952087	0.818265485453694	notDEG	-0.539756740923426	0.407720463407067	NA	putative protein	GO:0008168;GO:0032259	Medtr4g102220	NA	DUF1442 family protein	GO:0043432;GO:0032259	GO:0008168;GO:0032259;GO:0043432	methyltransferase activity;methylation;ubiquitin-dependent protein catabolic process
MtrunA17_Chr4g0058201	cluster4	down	high	Promoter (<=1kb)	down(cluster_match)	-1.31314265539848	0.00022252919057007	notDEG	-0.0287190856998276	1.0	notDEG	-0.104635896216977	0.982491350286415	MtCYP71AU61	Cytochrome P450 monooxygenase	GO:0016020;GO:0004497;GO:0005506;GO:0016705;GO:0020037	Medtr4g104550	NA	cytochrome P450 family 71 protein	GO:0055114	GO:0016705;GO:0020037;GO:0016020;GO:0055114;GO:0004497;GO:0005506	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen;haem binding;membrane;oxidoreductase process;monooxygenase activity;iron binding
MtrunA17_Chr4g0065521	cluster4	down	high	Promoter (<=1kb)	down(cluster_match)	-3.07972740262167	1.62536995356207e-06	notDEG	NA	NA	notDEG	NA	NA	NA	Putative protein kinase RLK-Pelle-DLSV family	GO:0005524;GO:0005975;GO:0008061;GO:0016021;GO:0004674;GO:0006468;GO:0005886	Medtr4g117020	NA	cysteine-rich RLK (receptor-like kinase) protein	GO:0044723;GO:0006468;GO:0016310	GO:0008061;GO:0016310;GO:0005524;GO:0044723;GO:0005975;GO:0005886;GO:0006468;GO:0004674;GO:0016021	chitin binding;phosphorylation;MgATP binding;carbohydrate metabolic process;carbohydrate metabolism;plasmalemma;protein amino acid phosphorylation;protein serine/threonine kinase activity;membrane
MtrunA17_Chr4g0075151	cluster4	down	moderate	Promoter (2-3kb)	down(cluster_match)	-0.980575671681254	0.0289422201818775	notDEG	0.122405624393104	1.0	notDEG	-0.313138244771572	0.689821572562952	NA	Putative petal formation-expressed	GO:0016021	Medtr4g132380	NA	F-box plant-like protein, putative	GO:0043161	GO:0043161;GO:0016021	proteasomal ubiquitin-dependent protein degradation;membrane
MtrunA17_Chr5g0397631	cluster4	down	moderate	Promoter (<=1kb)	down(cluster_match)	-1.26418460443152	0.00165978413155781	notDEG	-0.245183609517621	0.925427328008715	notDEG	-0.429228070601565	0.508996198395293	NA	Putative P-type Cu(2+) transporter	GO:0090502;GO:0003676;GO:0004523;GO:0008270;GO:0016779;GO:0015074	NA	NA	NA	NA	GO:0015074;GO:0008270;GO:0090502;GO:0016779;GO:0004523;GO:0003676	DNA integration;Zn binding;RNA phosphodiester bond hydrolysis, endonucleolytic;nucleotidyltransferase activity;RNase H activity;nucleic acid binding
MtrunA17_Chr5g0402441	cluster4	down	high	Promoter (<=1kb)	down(cluster_match)	-2.10686471001071	9.18530871097045e-08	notDEG	-0.0340277769126718	1.0	notDEG	-0.156106791900162	0.926299329270536	NA	Putative patatin-like phospholipase domain, Acyl transferase/acyl hydrolase/lysophospholipase	GO:0047372;GO:0016042;GO:0016740;GO:0004620	Medtr5g017670	NA	patatin-like phospholipase	GO:0006629;GO:0042829;GO:0044710;GO:0009626;GO:0044240;GO:0031408;GO:0046686;GO:0071456	GO:0071456;GO:0044710;GO:0044240;GO:0004620;GO:0046686;GO:0031408;GO:0042829;GO:0009626;GO:0016042;GO:0047372;GO:0016740;GO:0006629	cellular response to lowered oxygen tension;metabolic process;lipid catabolic process;phospholipase activity;response to cadmium;oxylipin synthesis;defense response;plant hypersensitive response;lipolysis;acylglycerol lipase activity;transferase activity;lipid metabolism
MtrunA17_Chr5g0402451	cluster4	down	high	Promoter (1-2kb)	down(cluster_match)	-1.72947301138455	4.14689308214946e-16	notDEG	-0.101807666752874	0.997436925776293	notDEG	-0.257160853814052	0.665215774913246	NA	Putative patatin-like phospholipase domain, Acyl transferase/acyl hydrolase/lysophospholipase	GO:0047372;GO:0016042;GO:0016740;GO:0004620	Medtr5g017680	NA	patatin-like phospholipase	GO:0006629;GO:0042829;GO:0044710;GO:0009626;GO:0044240;GO:0031408;GO:0046686;GO:0051607;GO:0071456	GO:0071456;GO:0044710;GO:0044240;GO:0004620;GO:0046686;GO:0031408;GO:0042829;GO:0009626;GO:0016042;GO:0047372;GO:0051607;GO:0016740;GO:0006629	cellular response to lowered oxygen tension;metabolic process;lipid catabolic process;phospholipase activity;response to cadmium;oxylipin synthesis;defense response;plant hypersensitive response;lipolysis;acylglycerol lipase activity;defense response to viruses;transferase activity;lipid metabolism
MtrunA17_Chr5g0410001	cluster4	down	moderate	Promoter (<=1kb)	down(cluster_match)	-1.19265976940272	5.94655747375431e-06	notDEG	-0.223831952411202	0.871414353629842	notDEG	-0.72221028176766	0.0521306004078616	NA	Putative disease resistance protein	GO:0016787;GO:0043531;GO:0006952	Medtr5g027870	RPS3	disease resistance protein (CC-NBS-LRR class) family protein	GO:0042829;GO:0009626	GO:0016787;GO:0009626;GO:0006952;GO:0043531;GO:0042829	hydrolase activity;plant hypersensitive response;physiological defense response;adenosine diphosphate binding;defense response
MtrunA17_Chr5g0412701	cluster4	down	high	Promoter (<=1kb)	down(cluster_match)	-0.776655819908141	7.88009571102607e-06	notDEG	-0.319639364308814	0.724903274572461	notDEG	-0.0318169570364721	0.991664932295739	NA	Putative leucine-rich repeat domain superfamily	GO:0004674;GO:0004722;GO:0005515;GO:0046777;GO:0055046	Medtr5g032910	PIRL3	plant intracellular ras-group-related LRR protein	GO:0006470;GO:0046777;GO:0055046	GO:0046777;GO:0005515;GO:0004722;GO:0006470;GO:0055046;GO:0004674	protein amino acid autophosphorylation;protein amino acid binding;serine/threonine specific protein phosphatase activity;protein amino acid dephosphorylation;pollen development from the microspore;protein serine/threonine kinase activity
MtrunA17_Chr5g0417011	cluster4	down	moderate	Promoter (<=1kb)	down(cluster_match)	-2.229777242148	7.43979239011391e-10	notDEG	-0.153931777431278	1.0	notDEG	-0.152380479598879	0.929931442283913	NA	Putative glutathione transferase	GO:0005737;GO:0004364;GO:0005515;GO:0006749	Medtr5g040430	GSTU9	glutathione S-transferase, amine-terminal domain protein	GO:0006749;GO:0009407	GO:0004364;GO:0005737;GO:0005515;GO:0009407;GO:0006749	glutathione conjugation reaction;cytoplasm;protein amino acid binding;toxin degradation;glutathione metabolism
MtrunA17_Chr5g0420951	cluster4	down	high	Promoter (1-2kb)	down(cluster_match)	-2.21652908633234	1.78113983291514e-13	notDEG	0.0	1.0	notDEG	0.00924708297555232	1.0	NA	Putative codeine 3-O-demethylase	GO:0008168;GO:0046872;GO:0102803;GO:0102805;GO:0032259	NA	NA	NA	NA	GO:0102803;GO:0046872;GO:0032259;GO:0008168;GO:0102805	thebane O-demethylase activity;metal binding;methylation;methyltransferase activity;codeine O-demethylase activity
MtrunA17_Chr5g0442801	cluster4	down	moderate	Promoter (<=1kb)	down(cluster_match)	-1.00533292728307	3.953981014116e-06	notDEG	0.106520256053129	0.980089508056343	notDEG	0.0943296102780112	0.888493600566329	NA	Putative 4-hydroxyphenylpyruvate dioxygenase	GO:0042802;GO:0003868;GO:0046872;GO:0006572	Medtr5g090990	NA	4-hydroxyphenylpyruvate dioxygenase	GO:0006559;GO:0006572;GO:0009072;GO:0019439;GO:0055114;GO:1901361;GO:1901606	GO:0006559;GO:0003868;GO:0006572;GO:0019439;GO:0055114;GO:1901606;GO:0009072;GO:0046872;GO:1901361;GO:0042802	L-phenylalanine degradation;4-hydroxyphenylpyruvate dioxygenase activity;tyrosine degradation;aromatic compound degradation;oxidoreductase process;alpha-amino acid degradation;aromatic amino acid family metabolism;metal binding;organic cyclic compound degradation;isoform-specific homophilic binding
MtrunA17_Chr6g0484111	cluster4	down	high	Promoter (<=1kb)	down(cluster_match)	-4.26770066500479	1.17372675330607e-23	notDEG	0.0886044876033808	1.0	notDEG	0.635314203522977	0.683485258963406	NA	Putative CALMODULIN-BINDING PROTEIN60	GO:0005634;GO:0003700;GO:0005516;GO:0043565;GO:0006355;GO:0080142	Medtr6g083320	NA	calmodulin-binding-like protein	GO:0006950	GO:0080142;GO:0006950;GO:0005516;GO:0043565;GO:0006355;GO:0003700;GO:0005634	regulation of salicylic acid biosynthetic process;response to stress;calmodulin binding;sequence specific DNA binding;regulation of transcription, DNA-templated;sequence-specific DNA binding transcription factor activity;cell nucleus
MtrunA17_Chr6g0484121	cluster4	down	moderate	Promoter (1-2kb)	down(cluster_match)	-4.16238827185095	1.50376259545971e-36	notDEG	0.107594507913569	1.0	notDEG	0.849076000255334	0.458181581373897	NA	Putative CALMODULIN-BINDING PROTEIN60	GO:0005634;GO:0003700;GO:0005516;GO:0043565;GO:0006355;GO:0080142	Medtr6g083730	SARD1	calmodulin-binding-like protein	GO:0002229;GO:0002239;GO:0006355;GO:0006950;GO:0009680;GO:0010112;GO:0010224;GO:0042830;GO:0071219;GO:0080142;GO:1902479	GO:0080142;GO:0009680;GO:1902479;GO:0010224;GO:0002239;GO:0006950;GO:0005516;GO:0043565;GO:0010112;GO:0071219;GO:0006355;GO:0003700;GO:0042830;GO:0005634;GO:0002229	regulation of salicylic acid biosynthetic process;response to bacterium;positive regulation of defense response to bacterium;response to UVB radiation stimulus;response to oomycetes;response to stress;calmodulin binding;sequence specific DNA binding;regulation of systemic acquired resistance;cellular response to bacterium associated molecule;regulation of transcription, DNA-templated;sequence-specific DNA binding transcription factor activity;defense response to bacterium;cell nucleus;defense response to oomycetes
MtrunA17_Chr6g0484131	cluster4	down	high	Promoter (<=1kb)	down(cluster_match)	-4.00907512620222	3.75700318748442e-40	notDEG	0.0186547276908329	1.0	notDEG	0.925775884140404	0.308173457617724	NA	Putative CALMODULIN-BINDING PROTEIN60	GO:0005634;GO:0003700;GO:0005516;GO:0043565;GO:0006355;GO:0080142	Medtr6g083810	NA	calmodulin-binding protein, putative	GO:0006355;GO:0006950;GO:0080142	GO:0080142;GO:0006950;GO:0005516;GO:0043565;GO:0006355;GO:0003700;GO:0005634	regulation of salicylic acid biosynthetic process;response to stress;calmodulin binding;sequence specific DNA binding;regulation of transcription, DNA-templated;sequence-specific DNA binding transcription factor activity;cell nucleus
MtrunA17_Chr7g0251011	cluster4	down	high	Promoter (<=1kb)	down(cluster_match)	-1.27056800912481	0.000835760661101305	notDEG	-0.57729849569367	0.736462417468104	notDEG	0.0464307196566877	1.0	NA	Putative wall-associated receptor kinase, galacturonan-binding domain-containing protein	GO:0016021;GO:0004674;GO:0005524;GO:0008889;GO:0030247;GO:0006468	Medtr7g082390	NA	wall-associated receptor kinase galacturonan-binding protein	GO:0036211;GO:0006468;GO:0016310	GO:0016310;GO:0030247;GO:0005524;GO:0008889;GO:0006468;GO:0036211;GO:0004674;GO:0016021	phosphorylation;polysaccharide binding;MgATP binding;glycerophosphodiester phosphodiesterase activity;protein amino acid phosphorylation;protein modification;protein serine/threonine kinase activity;membrane
MtrunA17_Chr7g0257331	cluster4	down	high	Promoter (<=1kb)	down(cluster_match)	-0.960150603207833	2.40680006509537e-10	notDEG	-0.154619587939933	0.975572070152341	notDEG	-0.471088729011246	0.408588597057472	NA	Putative transcription factor HSF-type-DNA-binding family	GO:0005634;GO:0003700;GO:0000978;GO:0006357	Medtr7g091370	HSFB3	heat shock transcription factor	GO:0006351;GO:0006355;GO:0009407;GO:0046686	GO:0000978;GO:0009407;GO:0046686;GO:0006355;GO:0006351;GO:0006357;GO:0003700;GO:0005634	RNA polymerase II cis-regulatory region sequence-specific DNA binding;toxin degradation;response to cadmium;regulation of transcription, DNA-templated;transcription, DNA-templated;regulation of transcription from RNA polymerase II promoter;sequence-specific DNA binding transcription factor activity;cell nucleus
MtrunA17_Chr7g0267281	cluster4	down	high	Promoter (<=1kb)	down(cluster_match)	-2.16505216310201	1.25274588303549e-29	notDEG	0.0752515775260275	1.0	notDEG	0.207046477853518	0.911120086575284	NA	Putative Late embryogenesis abundant protein, LEA_2 subgroup	GO:0009506;GO:0016021;GO:0046658;GO:0098542	Medtr7g106000	NA	harpin-induced-like protein	NA	GO:0098542;GO:0046658;GO:0009506;GO:0016021	defense response to other organism;obsolete anchored component of plasma membrane;plasmodesmata;membrane
MtrunA17_Chr7g0267911	cluster4	down	moderate	Promoter (1-2kb)	down(cluster_match)	-2.32739087020843	0.000225333565960749	notDEG	1.53090408170873	0.720486449083552	notDEG	-0.522813174178822	0.882281012749697	NA	Putative transaminase	GO:0030170;GO:0008483;GO:0009058	Medtr7g106830	NA	aspartate aminotransferase	GO:0044711	GO:0044711;GO:0030170;GO:0009058;GO:0008483	biosynthetic process;pyridoxal phosphate binding;synthesis;aminotransferase activity
MtrunA17_Chr7g0269011	cluster4	down	moderate	Promoter (<=1kb)	down(cluster_match)	-1.36046136037714	0.0483647704739153	notDEG	-3.36225374588093	0.252501384260645	notDEG	-1.83947687958469	0.170029746868404	NA	hypothetical protein	NA	Medtr7g108505	NA	hypothetical protein	NA		NA
MtrunA17_Chr7g0271691	cluster4	down	high	Promoter (<=1kb)	down(cluster_match)	-1.71744033076619	7.90713330500319e-26	notDEG	0.0670091453698029	1.0	notDEG	-0.260372533994599	0.528844286245117	NA	Putative CALMODULIN-BINDING PROTEIN60	GO:0005634;GO:0003700;GO:0005516;GO:0043565;GO:0006355;GO:0080142	Medtr7g112000	NA	calmodulin-binding protein	GO:0006950	GO:0080142;GO:0006950;GO:0005516;GO:0043565;GO:0006355;GO:0003700;GO:0005634	regulation of salicylic acid biosynthetic process;response to stress;calmodulin binding;sequence specific DNA binding;regulation of transcription, DNA-templated;sequence-specific DNA binding transcription factor activity;cell nucleus
MtrunA17_Chr7g0273481	cluster4	down	high	Promoter (<=1kb)	down(cluster_match)	-4.73932213879496	4.21722822387015e-36	notDEG	0.677773602533324	0.878890085199532	notDEG	1.0520882055507	0.536506116343445	NA	Putative C2 domain, von Willebrand factor, type A, copine, C2 domain superfamily	GO:0005886;GO:0005544;GO:0060548;GO:0071277	Medtr7g114130	BON3	calcium-dependent phospholipid-binding copine family protein	GO:0060548;GO:0090332	GO:0060548;GO:0005544;GO:0071277;GO:0090332;GO:0005886	negative regulation of cell death;calcium-dependent phospholipid binding;cellular response to Ca2+ ion;stomatal closure;plasmalemma
MtrunA17_Chr7g0275531	cluster4	down	moderate	Promoter (<=1kb)	down(cluster_match)	-1.1516425649627	0.0200359158696565	notDEG	1.25485074644233	0.635707727943014	notDEG	-1.67119898173199	0.133882328425027	NA	Putative transcription factor WRKY family	GO:0005634;GO:0003700;GO:0000976;GO:0006355	Medtr7g117200	NA	WRKY family transcription factor	GO:0006351;GO:0006355	GO:0006355;GO:0006351;GO:0000976;GO:0003700;GO:0005634	regulation of transcription, DNA-templated;transcription, DNA-templated;transcription regulatory region sequence-specific DNA binding;sequence-specific DNA binding transcription factor activity;cell nucleus
MtrunA17_Chr8g0344931	cluster4	down	moderate	Promoter (<=1kb)	down(cluster_match)	-3.48529216610479	7.88087065842644e-13	notDEG	-3.83407879662874	0.460093327567689	notDEG	-0.270981327067321	NA	NA	Putative GDSL lipase/esterase, SGNH hydrolase superfamily	GO:0016298	Medtr8g022790	NA	GDSL-like lipase/acylhydrolase	GO:0006629;GO:0044240	GO:0044240;GO:0016298;GO:0006629	lipid catabolic process;lipase activity;lipid metabolism
MtrunA17_Chr8g0346461	cluster4	down	moderate	Promoter (<=1kb)	down(cluster_match)	-0.646191529986172	1.87375465354106e-06	notDEG	-0.129992287332675	0.744287862113802	notDEG	-0.404799891089398	0.00153306542385026	NA	Putative P-type Ca(2+) transporter	GO:0005525;GO:0005524;GO:0003924;GO:1902600;GO:0070588;GO:0016021;GO:0008553;GO:0005783;GO:0005388;GO:0006874	Medtr8g027160	ECA2	endoplasmic reticulum-type calcium-transporting ATPase	GO:0006816;GO:0006874;GO:0070588	GO:0006874;GO:0008553;GO:0005524;GO:0005525;GO:0005388;GO:0070588;GO:0006816;GO:1902600;GO:0016021;GO:0003924;GO:0005783	cellular calcium ion homeostasis;proton-transporting ATPase activity;MgATP binding;GTP binding;calcium-transporting ATPase activity;transmembrane calcium transport;calcium transport;hydrogen transmembrane transport;membrane;GTPase activity;ER
MtrunA17_Chr8g0350231	cluster4	down	high	Promoter (<=1kb)	down(cluster_match)	-3.34010263577609	1.10332652917929e-14	notDEG	0.31002987668322	0.996021805306522	notDEG	-0.350383672813644	0.902478980799796	NA	Putative C2 domain-containing protein	NA	Medtr8g432450	NA	BON1-associated-like protein	NA		NA
MtrunA17_Chr8g0366821	cluster4	down	moderate	Promoter (2-3kb)	down(cluster_match)	-2.14309349843914	3.39266202936738e-13	notDEG	0.412563595567675	1.0	notDEG	0.935112703352424	0.553961287319913	NA	Putative carboxy-lyase	GO:0004612;GO:0006094;GO:0005524;GO:0005829;GO:0016310;GO:0016301	Medtr8g067275	NA	phosphoenolpyruvate carboxykinase [ATP] protein	GO:0006094;GO:0016310	GO:0016310;GO:0005524;GO:0006094;GO:0004612;GO:0016301;GO:0005829	phosphorylation;MgATP binding;glucose biosynthetic process;phosphoenolpyruvate carboxykinase ;phosphokinase activity;cytosol
MtrunA17_Chr8g0375301	cluster4	down	high	Promoter (2-3kb)	down(cluster_match)	-1.05031294738284	0.00691379045458129	notDEG	-0.830413393748379	0.724112741542518	notDEG	0.127373368164236	0.967813653300422	NA	Putative glutamate decarboxylase	GO:0006538;GO:0030170;GO:0004351;GO:0005829	NA	NA	NA	NA	GO:0004351;GO:0030170;GO:0006538;GO:0005829	glutamate decarboxylase activity;pyridoxal phosphate binding;glutamic acid catabolism;cytosol
MtrunA17_Chr8g0383251	cluster4	down	moderate	Promoter (<=1kb)	down(cluster_match)	-1.02190851543868	0.0153605387608045	notDEG	0.4400466472832	0.90851107642891	notDEG	-0.639543197266944	0.576539946715002	NA	Putative transcription factor WRKY family	GO:0005634;GO:0003700;GO:0043565;GO:0006355	Medtr8g092010	NA	WRKY family transcription factor	GO:0006351;GO:0006355;GO:0009867	GO:0009867;GO:0043565;GO:0006355;GO:0006351;GO:0003700;GO:0005634	jasmonic acid mediated signalling pathway;sequence specific DNA binding;regulation of transcription, DNA-templated;transcription, DNA-templated;sequence-specific DNA binding transcription factor activity;cell nucleus
MtrunA17_Chr1g0150071	cluster8	down	high	Promoter (<=1kb)	down(cluster_match)	-0.613958373362454	1.3670428490303e-07	notDEG	0.099877608348351	0.935200902002715	notDEG	-0.103834804578622	0.761719982491474	NA	Putative protein-serine/threonine phosphatase	GO:0046872;GO:0106307;GO:0106306;GO:0006470;GO:0016021	Medtr1g014190	NA	protein phosphatase 2C-like protein	GO:0006470	GO:0106307;GO:0106306;GO:0006470;GO:0046872;GO:0016021	protein serine/threonine phosphatase activity;protein serine/threonine phosphatase activity;protein amino acid dephosphorylation;metal binding;membrane
MtrunA17_Chr1g0208711	cluster8	down	moderate	Distal Intergenic	down(cluster_match)	-0.769962618331199	0.000244610522676937	notDEG	0.121932739898477	0.866366457401481	notDEG	0.0583441236635765	0.877263866400843	NA	putative protein	NA	Medtr1g108700	NA	hypothetical protein	GO:0006351;GO:0006355;GO:0006397;GO:0006508;GO:0030154;GO:0043213	GO:0043213;GO:0006397;GO:0006355;GO:0006351;GO:0006508;GO:0030154	bacteriocin transport;mRNA processing;regulation of transcription, DNA-templated;transcription, DNA-templated;peptidolysis;cell differentiation
MtrunA17_Chr2g0291511	cluster8	down	moderate	Promoter (<=1kb)	down(cluster_match)	-1.55294134062838	6.47446052695645e-12	notDEG	0.155614997936736	0.898974324097186	notDEG	-0.404548503537536	0.207608262359197	NA	Putative S-adenosyl-L-methionine-dependent methyltransferase	GO:0016021;GO:0008168;GO:0032259	Medtr2g028590	NA	ATRAD3, putative	GO:0032259	GO:0008168;GO:0016021;GO:0032259	methyltransferase activity;membrane;methylation
MtrunA17_Chr2g0311341	cluster8	down	moderate	Promoter (<=1kb)	down(cluster_match)	-1.20912244056738	2.83651188810489e-07	notDEG	-0.0212853634756706	1.0	notDEG	-0.0961432389373057	0.870375406420407	NA	Putative small auxin-up RNA	GO:0016020;GO:0009734	Medtr2g066830	SAUR72	SAUR-like auxin-responsive family protein	GO:0009733	GO:0016020;GO:0009734;GO:0009733	membrane;auxin signaling;response to auxin stimulus
MtrunA17_Chr3g0085791	cluster8	down	moderate	Promoter (<=1kb)	down(cluster_match)	-1.4699744674066	0.0244497969725601	notDEG	0.0591958761257128	1.0	notDEG	0.124986101762256	0.846612494264245	NA	Putative leucine-rich repeat domain superfamily	GO:0016787;GO:0043531	Medtr3g023020	NA	NBS-LRR type disease resistance protein	GO:0042829	GO:0043531;GO:0016787;GO:0042829	adenosine diphosphate binding;hydrolase activity;defense response
MtrunA17_Chr3g0114121	cluster8	down	moderate	Promoter (<=1kb)	down(cluster_match)	-1.93302753468448	8.03373370913126e-09	notDEG	0.215874717528855	0.965648853998961	notDEG	0.182436357080323	0.872387218000977	NA	Putative polyketide cyclase/dehydrase, START-like domain superfamily	GO:0005634;GO:0005737;GO:0005886;GO:0004864;GO:0010427;GO:0038023;GO:0009738;GO:0032515;GO:0080163	Medtr3g071740	NA	polyketide cyclase/dehydrase and lipid transporter	GO:0006979;GO:0009867;GO:0034048;GO:0048553;GO:0080163;GO:0098869	GO:0005737;GO:0009867;GO:0048553;GO:0010427;GO:0006979;GO:0032515;GO:0005886;GO:0009738;GO:0004864;GO:0038023;GO:0005634;GO:0080163;GO:0098869;GO:0034048	cytoplasm;jasmonic acid mediated signalling pathway;negative regulation of catalytic activity;abscisic acid binding;response to oxidative stress;downregulation of phosphoprotein phosphatase activity;plasmalemma;abscisic acid mediated signalling;phosphoprotein phosphatase inhibitor activity;signalling receptor activity;cell nucleus;regulation of protein serine/threonine phosphatase activity;cellular oxidant detoxification;negative regulation of phosphoprotein phosphatase activity
MtrunA17_Chr3g0131221	cluster8	down	moderate	Promoter (<=1kb)	down(cluster_match)	-0.816636463178853	0.000180976077532829	notDEG	-0.125667907232188	0.930690783837899	notDEG	-0.283765412147438	0.327143163930298	NA	Putative acyl-CoA hydrolase	GO:0047617	Medtr3g098130	NA	acyl-CoA thioesterase, putative	GO:0035338;GO:0051289	GO:0035338;GO:0051289;GO:0047617	long-chain fatty-acyl-CoA synthesis;protein homotetramer formation;acyl-CoA thiolesterase activity
MtrunA17_Chr3g0132411	cluster8	down	moderate	Promoter (<=1kb)	down(cluster_match)	-0.842250551298213	0.00309276048223484	notDEG	0.241261482818458	0.64053268234569	notDEG	-0.355063853061225	0.126828000296417	MtENODL13|MtPCY5	ENOD-like 13|Plantacyanin/Chemocyanin	GO:0016021;GO:0046658;GO:0009055;GO:0022900	Medtr3g099540	NA	blue copper-like protein	GO:0022900;GO:0055114	GO:0009055;GO:0046658;GO:0055114;GO:0022900;GO:0016021	electron transfer activity;obsolete anchored component of plasma membrane;oxidoreductase process;electron transport chain;membrane
MtrunA17_Chr4g0005391	cluster8	down	high	Promoter (<=1kb)	down(cluster_match)	-1.48420395023262	3.55675800798574e-08	notDEG	0.388363046482216	0.82240187700992	notDEG	0.188782127857313	0.817627721687989	NA	Putative disease resistance protein	GO:0003677;GO:0003953;GO:0007165;GO:0016020;GO:0043531;GO:0006952	Medtr4g014320	NA	disease resistance protein (TIR-NBS-LRR class)	GO:0042829;GO:0023045	GO:0003953;GO:0007165;GO:0003677;GO:0016020;GO:0006952;GO:0023045;GO:0043531;GO:0042829	NAD nucleosidase activity;signal transduction;DNA binding;membrane;physiological defense response;signal transduction;adenosine diphosphate binding;defense response
