geneID	cluster_number	cluster_type	LSH_ChIP_target	LSH_ChIP_annotation	LSH_OE_DEGtype	LSH_OE_log2FC	LSH_OE_adjp	lsh1lsh2_24hrs_DEGtype	lsh1lsh2_24hrs_log2FC	lsh1lsh2_24hrs_adjp	lsh1lsh2_72hrs_DEGtype	lsh1lsh2_72hrs_log2FC	lsh1lsh2_72hrs_adjp	Mtr5.0_gene_name	Mtr5.0_description	Mtr5.0_GOterm_IDs	Mtr4.0_geneID	Mtr4.0_genename	Mtr4.0_description	Mtr4.0_GOterm_IDs	Mtr4and5_combined_GOterm_IDs	Mtr4and5_combined_GOterms
MtrunA17_Chr2g0300391	cluster12	up	high	Distal Intergenic	notDEG	0.00325921062012768	0.997162103387484	notDEG	0.292305525203524	0.838636522825011	notDEG	0.278082650397084	0.599228696587748	NA	early flowering protein, EFL4	GO:0005634;GO:0009649;GO:0042753	Medtr2g041310	NA	early flowering protein	GO:0042753	GO:0042753;GO:0005634;GO:0009649	upregulation of circadian rhythm;cell nucleus;entrainment of circadian clock
MtrunA17_Chr2g0306471	cluster12	up	moderate	Promoter (<=1kb)	up(cluster_match)	0.936046498811901	0.000205253727589376	notDEG	-0.00359669840036764	1.0	notDEG	2.2313961097738	0.266580462613977	NA	putative protein	NA	NA	NA	NA	NA		NA
MtrunA17_Chr2g0320181	cluster12	up	moderate	Promoter (<=1kb)	notDEG	NA	NA	notDEG	-1.50963646290732	0.575303564789151	notDEG	1.65702457445094	0.211184719713065	NA	putative protein	NA	NA	NA	NA	NA		NA
MtrunA17_Chr2g0324431	cluster12	up	moderate	Promoter (<=1kb)	notDEG	0.00950394855508441	0.979960577380245	notDEG	0.279577570225569	0.847305056955783	notDEG	0.571747805844498	0.204139231192621	NA	putative protein	NA	Medtr2g090385	NA	hypothetical protein	NA		NA
MtrunA17_Chr2g0328971	cluster12	up	moderate	Promoter (2-3kb)	down(cluster_nomatch)	-0.86230066374453	8.59183964527853e-05	notDEG	2.30085065427286	0.525742013026494	notDEG	-0.0675661757464309	1.0	MtPLT1	plethora 1 (in situ hybridization in PMID:24483147)	GO:0005634;GO:0003677;GO:0003700;GO:0006355	Medtr2g098180	PLT1	AP2-like ethylene-responsive transcription factor	GO:0006351;GO:0006355	GO:0003677;GO:0006355;GO:0006351;GO:0003700;GO:0005634	DNA binding;regulation of transcription, DNA-templated;transcription, DNA-templated;sequence-specific DNA binding transcription factor activity;cell nucleus
MtrunA17_Chr3g0102421	cluster12	up	moderate	Promoter (1-2kb)	notDEG	0.251203384856511	0.392573400789427	notDEG	-0.0616963894645618	1.0	notDEG	-0.292333256278195	0.399153897881718	NA	Putative fasciclin-like arabinogalactan protein	GO:0016021;GO:0046658;GO:0048364;GO:0048367	Medtr3g460780	FLA1	fasciclin-like arabinogalactan protein	GO:0048364;GO:0048367	GO:0048364;GO:0046658;GO:0016021;GO:0048367	root development;obsolete anchored component of plasma membrane;membrane;shoot development
MtrunA17_Chr3g0103351	cluster12	up	high	Promoter (<=1kb)	up(cluster_match)	0.703727727867194	3.02841609813103e-05	notDEG	0.358221659266117	0.781344631730663	notDEG	0.544505856723673	0.273982428937551	NA	Putative transcription factor Hap3/NF-YB family	GO:0000786;GO:0005634;GO:0003677;GO:0046982;GO:0006334	Medtr3g061440	HIS4	histone H4 domain protein	GO:0006334;GO:0009414	GO:0006334;GO:0003677;GO:0009414;GO:0005634;GO:0046982;GO:0000786	nucleosome modeling;DNA binding;response to thirst;cell nucleus;protein heterodimerization activity;nucleosome
MtrunA17_Chr3g0105171	cluster12	up	high	Promoter (1-2kb)	notDEG	0.303149808645654	0.212589959497665	notDEG	0.241285731513948	0.885144440807437	notDEG	0.390451760152983	0.442681449745971	NA	Putative fatty acid desaturase domain-containing protein	GO:0016021;GO:0016717;GO:0006629	Medtr3g464330	NA	microsomal omega-3 fatty acid desaturase	GO:0006629;GO:0055114	GO:0055114;GO:0006629;GO:0016021;GO:0016717	oxidoreductase process;lipid metabolism;membrane;oxidoreductase activity, acting on paired donors, with oxidation of a pair of donors resulting in the reduction of molecular oxygen to two molecules of water
MtrunA17_Chr3g0105311	cluster12	up	high	Promoter (1-2kb)	down(cluster_nomatch)	-1.53500255409402	0.00498396884781674	notDEG	0.872715266753634	0.574910679376069	notDEG	0.954399481869326	0.224134470911348	NA	Putative asparagine synthase (glutamine-hydrolyzing)	GO:0005524;GO:0070981;GO:0006541;GO:0005829;GO:0004066	Medtr3g464580	DIN6	asparagine synthetase [glutamine-hydrolyzing] protein	GO:0006529;GO:0006541;GO:0008652	GO:0006529;GO:0006541;GO:0005524;GO:0004066;GO:0008652;GO:0070981;GO:0005829	asparagine synthesis;glutamine metabolism;MgATP binding;asparagine synthase ;cellular amino acid biosynthetic process;L-asparagine synthesis;cytosol
MtrunA17_Chr3g0106221	cluster12	up	high	Promoter (<=1kb)	up(cluster_match)	0.661561923439755	4.21948113116107e-06	notDEG	-0.0721632588465671	0.987954804216979	notDEG	0.550390829211308	0.0214928804136291	NA	Putative protein kinase RLK-Pelle-SD-2b family	GO:0005524;GO:0048544;GO:0016021;GO:0006468;GO:0106311;GO:0106310	Medtr3g031470	NA	Serine/Threonine kinase, plant-type protein	GO:0006468;GO:0016310;GO:0048544	GO:0106310;GO:0016310;GO:0106311;GO:0005524;GO:0006468;GO:0016021;GO:0048544	protein-serine kinase activity;phosphorylation;protein serine/threonine kinase activity;MgATP binding;protein amino acid phosphorylation;membrane;pollen recognition
MtrunA17_Chr3g0108861	cluster12	up	high	Promoter (2-3kb)	notDEG	-0.245742079422382	0.540553402252031	notDEG	0.55781406583202	0.496219060883081	notDEG	0.705430347719896	0.0991984465168357	NA	Putative calcium uniporter protein	GO:0031305;GO:1990246;GO:0005262;GO:0015292;GO:0036444;GO:0051560	Medtr3g063050	NA	transmembrane protein, putative	NA	GO:0005262;GO:0036444;GO:1990246;GO:0031305;GO:0051560;GO:0015292	calcium channel activity;mitochondrial calcium uptake;mitochondrial uniporter holocomplex;obsolete integral component of mitochondrial inner membrane;regulation of mitochondrial calcium ion concentration;single-species transporter activity
MtrunA17_Chr3g0109801	cluster12	up	high	Promoter (<=1kb)	notDEG	0.630098252167841	0.242923590901103	notDEG	0.645144342413424	0.906538513944193	notDEG	1.40712475669497	0.241220301056553	NA	Putative rlpA-like protein, double-psi beta-barrel	GO:0005576;GO:0005618;GO:0016021;GO:0009664	Medtr3g064510	NA	expansin A1	GO:0006949;GO:0009664;GO:0071555;GO:0080167	GO:0005618;GO:0071555;GO:0005576;GO:0080167;GO:0009664;GO:0006949;GO:0016021	cell wall;cellular cell wall organization;extracellular;response to karrikin;plant-type cell wall organisation;syncytium formation;membrane
MtrunA17_Chr3g0109981	cluster12	up	moderate	Intron (MtrunA17_Chr3g0109981/MtrunA17_Chr3g0109981, intron 4 of 5)	down(cluster_nomatch)	-0.691149913751372	0.00464835777242838	notDEG	-0.0515377916936477	1.0	notDEG	0.472625933146908	0.455288974650651	MtKAN1	KANADI 1 (transcriptional repressor)	GO:0005634;GO:0000976;GO:0006355;GO:0010158	Medtr3g064840	KAN1	transcription factor KAN2	GO:0006351;GO:0006355;GO:0009943;GO:0009944;GO:0009956;GO:0010051;GO:0010158;GO:0048440;GO:1905392	GO:0010051;GO:0009944;GO:0009956;GO:0048440;GO:0010158;GO:0006355;GO:0006351;GO:1905392;GO:0000976;GO:0009943;GO:0005634	vascular tissue pattern formation;polarity specification of adaxial/abaxial axis;radial pattern formation;carpel development;abaxial cell fate specification;regulation of transcription, DNA-templated;transcription, DNA-templated;plant organ morphogenesis;transcription regulatory region sequence-specific DNA binding;adaxial/abaxial axis specification;cell nucleus
MtrunA17_Chr3g0110351	cluster12	up	high	Promoter (<=1kb)	up(cluster_match)	1.36144430520984	3.56705116955181e-05	notDEG	0.237924237324607	0.744056671680506	notDEG	-0.171011292092999	0.706616214430978	MtMYB116	Myeloblastosis (MYB) transcription factor 116	GO:0005634;GO:0000976;GO:0030154	Medtr3g065440	NA	myb transcription factor	GO:0006355;GO:0006357;GO:0030154	GO:0006355;GO:0006357;GO:0030154;GO:0000976;GO:0005634	regulation of transcription, DNA-templated;regulation of transcription from RNA polymerase II promoter;cell differentiation;transcription regulatory region sequence-specific DNA binding;cell nucleus
MtrunA17_Chr3g0118331	cluster12	up	moderate	Exon (repeat_region2907.1/repeat_region2907.1, exon 1 of 1)	up(cluster_match)	2.91586936516785	3.74175260211146e-09	notDEG	0.527289805547065	0.718681381707621	notDEG	0.270625684452828	0.751542292387359	NA	Putative L-ascorbate oxidase	GO:0009506;GO:0005507;GO:0005576;GO:0008447	Medtr3g078730	NA	L-ascorbate oxidase	GO:0055114	GO:0005576;GO:0008447;GO:0005507;GO:0055114;GO:0009506	extracellular;L-ascorbate oxidase activity;copper binding;oxidoreductase process;plasmodesmata
MtrunA17_Chr3g0121271	cluster12	up	moderate	Promoter (<=1kb)	up(cluster_match)	1.37923709677068	0.00374372929890603	notDEG	-0.0331636516431669	1.0	notDEG	0.669313345901785	0.0584934028615028	MtBG2	beta-1,3-Glucanase 2	GO:0005975;GO:0016310;GO:0042973;GO:0016301;GO:0046658	Medtr3g083580	NA	O-glycosyl hydrolase family 17 protein	GO:0044723;GO:0042829	GO:0016310;GO:0042973;GO:0046658;GO:0044723;GO:0042829;GO:0005975;GO:0016301	phosphorylation;glucan endo-1,3-beta-D-glucosidase activity;obsolete anchored component of plasma membrane;carbohydrate metabolic process;defense response;carbohydrate metabolism;phosphokinase activity
MtrunA17_Chr3g0129821	cluster12	up	high	Promoter (<=1kb)	up(cluster_match)	1.34264103680504	2.42860894286999e-06	notDEG	0.00929580604260507	1.0	notDEG	-0.0324356108617246	1.0	NA	Putative transcription factor WD40-like family	GO:0005515	Medtr3g095780	NA	transducin/WD-like repeat-protein	GO:0006454;GO:0043666	GO:0006454;GO:0043666;GO:0005515	translational initiation;regulation of phosphoprotein phosphatase activity;protein amino acid binding
MtrunA17_Chr3g0133111	cluster12	up	moderate	Promoter (<=1kb)	notDEG	0.235197648948965	0.708130841912104	notDEG	0.752476353940989	0.628218576012792	notDEG	0.6124776205064	0.440007671992321	NA	Putative mitochondrial carrier protein	GO:0015297;GO:0015131;GO:0015141;GO:1902358;GO:1902600;GO:0015140;GO:1902356;GO:0031966;GO:0006839;GO:0015709;GO:0016021;GO:0017077;GO:0071422;GO:0071423;GO:0035435;GO:0015117;GO:0015116	Medtr3g100570	DIC2	dicarboxylate carrier protein	GO:0006839;GO:0009612;GO:0042456;GO:0010200;GO:0015709;GO:0035435;GO:0090662;GO:0071422;GO:0071423;GO:1902358	GO:0090662;GO:0009612;GO:0015709;GO:0010200;GO:0015297;GO:1902358;GO:0071423;GO:0017077;GO:0035435;GO:1902600;GO:0042456;GO:0071422;GO:0015117;GO:0015116;GO:0015140;GO:1902356;GO:0015131;GO:0006839;GO:0016021;GO:0015141;GO:0031966	transmembrane transport;mechanical stimulus response;thiosulphate transport;response to chitin;solute:solute antiporter activity;sulfate transmembrane transport;transmembrane malate transport;oxidative phosphorylation uncoupler activity;phosphate ion membrane transport;hydrogen transmembrane transport;ethylene biosynthetic process;transmembrane succinate transport;thiosulphate transporter activity;sulphate transporter activity;malate transmembrane transporter activity;oxaloacetate;oxaloacetate transmembrane transporter activity;mitochondrial transport;membrane;succinate transmembrane transporter activity;mitochondrial membrane
MtrunA17_Chr3g0133601	cluster12	up	high	Promoter (<=1kb)	notDEG	0.41625250945564	0.00261799784466254	notDEG	-0.498967734392692	0.74730842859398	notDEG	0.0894427646072414	0.960588103046197	MtMYB100	Myeloblastosis (MYB) transcription factor 100	GO:0005634;GO:0000978;GO:0000981;GO:0006357	Medtr3g101290	NA	myb transcription factor	GO:0006357;GO:0030154	GO:0000978;GO:0000981;GO:0006357;GO:0030154;GO:0005634	RNA polymerase II cis-regulatory region sequence-specific DNA binding;sequence-specific DNA binding RNA polymerase II transcription factor activity;regulation of transcription from RNA polymerase II promoter;cell differentiation;cell nucleus
MtrunA17_Chr3g0134221	cluster12	up	high	Promoter (<=1kb)	notDEG	0.0763780152573654	0.831037307754081	notDEG	0.218622090939861	0.892582271139198	notDEG	0.495494164121098	0.205743621099782	NA	Putative protein kinase RLK-Pelle-LRR-III family	GO:0016021;GO:0004672;GO:0005515;GO:0005524;GO:0006468	Medtr3g102180	NA	LRR receptor-like kinase family protein	GO:0000911;GO:0006468;GO:0016310	GO:0016310;GO:0005515;GO:0005524;GO:0000911;GO:0006468;GO:0004672;GO:0016021	phosphorylation;protein amino acid binding;MgATP binding;cytokinesis by cell plate formation;protein amino acid phosphorylation;protein kinase activity;membrane
MtrunA17_Chr3g0134281	cluster12	up	high	Promoter (<=1kb)	down(cluster_nomatch)	-0.763851053271838	0.019926818554851	notDEG	0.0164108125558041	1.0	notDEG	-0.0109777344347312	1.0	NA	Putative sialate O-acetylesterase domain, SGNH hydrolase superfamily	GO:0016021;GO:0016787	Medtr3g102390	NA	carbohydrate esterase plant-like protein	NA	GO:0016787;GO:0016021	hydrolase activity;membrane
MtrunA17_Chr3g0135161	cluster12	up	high	Promoter (<=1kb)	notDEG	1.08852934669265	0.112545067018056	notDEG	-0.0427535201356843	1.0	notDEG	0.459674665736087	0.10179719541929	NA	Putative transcription factor AP2-EREBP family	GO:0005634;GO:0003677;GO:0003700;GO:0006355	Medtr3g103460	NA	AP2-like ethylene-responsive transcription factor	GO:0006351;GO:0006355	GO:0003677;GO:0006355;GO:0006351;GO:0003700;GO:0005634	DNA binding;regulation of transcription, DNA-templated;transcription, DNA-templated;sequence-specific DNA binding transcription factor activity;cell nucleus
MtrunA17_Chr3g0135191	cluster12	up	high	Promoter (<=1kb)	notDEG	0.0956966949407098	0.682576574020316	notDEG	-0.176662590280216	0.796916719494459	notDEG	-0.128384021728228	0.689435118528378	NA	Putative glycosyltransferase	GO:0005794;GO:0016021;GO:0016757	Medtr3g103500	CSLC12	xyloglucan glycosyltransferase	NA	GO:0016757;GO:0005794;GO:0016021	transglycosylase activity;Golgi complex;membrane
MtrunA17_Chr3g0136621	cluster12	up	high	Promoter (<=1kb)	notDEG	0.295381635233952	0.340581188807873	notDEG	0.538977805288597	0.52684311680723	notDEG	0.119320158626591	0.884568368727154	NA	Putative periplasmic binding protein-like I	GO:0015276;GO:0034220;GO:0038023;GO:0016021;GO:0005886	Medtr3g105610	GLR2.7	glutamate receptor 3.2	GO:0044765;GO:0006816;GO:0019722;GO:0035235;GO:0070588	GO:0035235;GO:0015276;GO:0044765;GO:0019722;GO:0006816;GO:0070588;GO:0038023;GO:0005886;GO:0016021;GO:0034220	ionotropic glutamate receptor signalling pathway;ligand-gated monoatomic ion channel activity;transport;calcium-mediated signalling;calcium transport;transmembrane calcium transport;signalling receptor activity;plasmalemma;membrane;transmembrane ion transport
MtrunA17_Chr3g0137351	cluster12	up	moderate	Promoter (<=1kb)	notDEG	0.398121801308132	0.237453544193151	notDEG	0.304101590636176	0.703677635304448	notDEG	0.357575476148368	0.31139382148485	NA	Putative transmembrane protein DDB_G0292058	GO:0005886;GO:0009506;GO:0016021	Medtr3g106510	NA	transmembrane protein, putative	GO:1904497;GO:0045787	GO:0045787;GO:1904497;GO:0009506;GO:0005886;GO:0016021	upregulation of progression through cell cycle;heterochromatin formation;plasmodesmata;plasmalemma;membrane
MtrunA17_Chr3g0139171	cluster12	up	moderate	Promoter (<=1kb)	down(cluster_nomatch)	-1.18201014831207	2.03332121888937e-09	notDEG	0.923836557484721	0.426637877754627	notDEG	0.436712842516344	0.527361888326708	NA	Putative small auxin-up RNA	GO:0009734	Medtr3g109160	SAUR37	SAUR-like auxin-responsive family protein	GO:0009733	GO:0009734;GO:0009733	auxin signaling;response to auxin stimulus
MtrunA17_Chr3g0143731	cluster12	up	high	Promoter (<=1kb)	up(cluster_match)	1.0902389253816	0.0288932512439369	notDEG	-0.0314773630501397	1.0	notDEG	0.259664183680489	0.401654273127155	NA	putative protein	NA	Medtr3g115120	NA	DUF630 family protein	NA		NA
MtrunA17_Chr3g0145371	cluster12	up	moderate	Promoter (<=1kb)	notDEG	0.24550538070792	0.76012066364422	notDEG	0.403596826424003	1.0	notDEG	2.72189494760213	NA	NA	Putative small auxin-up RNA	GO:0009733	Medtr3g117610	SAUR50	SAUR-like auxin-responsive family protein	GO:0009733;GO:0040008	GO:0040008;GO:0009733	regulation of growth;response to auxin stimulus
MtrunA17_Chr4g0006771	cluster12	up	high	Promoter (<=1kb)	notDEG	0.256632218782208	0.421370943937743	notDEG	0.0	1.0	notDEG	0.0	1.0	MtSIR1	Symbiosis Induced Resistance gene 1	GO:0003677;GO:0003953;GO:0007165;GO:0016021;GO:0043531;GO:0006952	Medtr4g016610	NA	disease resistance protein (TIR-NBS-LRR class), putative	GO:0042829;GO:0023045	GO:0003953;GO:0007165;GO:0003677;GO:0042829;GO:0006952;GO:0023045;GO:0043531;GO:0016021	NAD nucleosidase activity;signal transduction;DNA binding;defense response;physiological defense response;signal transduction;adenosine diphosphate binding;membrane
MtrunA17_Chr4g0008861	cluster12	up	moderate	Promoter (<=1kb)	up(cluster_match)	0.942452237505762	6.98884045254729e-05	notDEG	-0.192552736527028	0.779501748390388	notDEG	0.0981230474517366	0.797907050206313	NA	putative protein	NA	Medtr4g019900	NA	DUF3527 domain protein	NA		NA
MtrunA17_Chr4g0018171	cluster12	up	high	Promoter (<=1kb)	notDEG	0.512454632945687	0.406012162657469	notDEG	-0.0142230034310848	1.0	notDEG	0.530793421751544	0.0105903548208891	NA	Putative protein EXORDIUM	GO:0005615	Medtr4g033790	EXL3	phosphate-responsive 1 family protein	GO:0080167	GO:0080167;GO:0005615	response to karrikin;extracellular space
MtrunA17_Chr4g0019771	cluster12	up	high	Promoter (1-2kb)	notDEG	NA	NA	notDEG	-1.31889464210236	0.628055155479426	notDEG	-0.326033559365157	0.870375406420407	NA	putative protein	NA	Medtr0085s0020	NA	hypothetical protein	NA		NA
MtrunA17_Chr4g0030601	cluster12	up	high	Promoter (<=1kb)	up(cluster_match)	2.9310852824173	0.000699749001912093	notDEG	2.00746817871868	0.52911323235578	notDEG	2.31629539644286	0.121431396612581	NA	Putative very-long-chain 3-oxoacyl-CoA synthase	GO:0102336;GO:0102338;GO:0102756;GO:0102337;GO:0016021;GO:0006633	Medtr4g062270	KCS3	3-ketoacyl-CoA synthase-like protein	GO:0006633;GO:0044710;GO:0009409;GO:0009416	GO:0009409;GO:0102337;GO:0102756;GO:0009416;GO:0102338;GO:0102336;GO:0006633;GO:0016021;GO:0044710	response to cold;3-oxo-cerotoyl-CoA synthase activity;very-long-chain 3-ketoacyl-CoA synthase activity;response to light stimulus;3-oxo-lignoceronyl-CoA synthase activity;3-oxo-arachidoyl-CoA synthase activity;fatty acid synthesis;membrane;metabolic process
MtrunA17_Chr4g0031651	cluster12	up	moderate	Promoter (<=1kb)	notDEG	-0.109696696973135	0.695663008746225	notDEG	0.412275062998617	0.767444103326301	notDEG	0.483253109032831	0.40748937061445	MtH2A.W-5	Histone H2A variant W	GO:0000786;GO:0005634;GO:0003677;GO:0046982;GO:0006342	Medtr4g064005	NA	core histone H2A/H2B/H3/H4	NA	GO:0003677;GO:0006342;GO:0005634;GO:0046982;GO:0000786	DNA binding;heterochromatin formation;cell nucleus;protein heterodimerization activity;nucleosome
MtrunA17_Chr4g0040611	cluster12	up	high	Promoter (1-2kb)	down(cluster_nomatch)	-3.17644326742372	1.0082377882984e-15	notDEG	0.443711098590249	0.715217810398524	notDEG	0.0337286438259077	1.0	NA	putative protein	GO:0016021;GO:0005516;GO:0006952;GO:0009607	Medtr4g079140	NA	seven transmembrane MLO family protein	GO:0042829;GO:0009607	GO:0005516;GO:0042829;GO:0006952;GO:0009607;GO:0016021	calmodulin binding;defense response;physiological defense response;response to biotic stimulus;membrane
MtrunA17_Chr4g0043511	cluster12	up	high	Promoter (<=1kb)	notDEG	-0.00258185159109334	0.995672535627921	notDEG	0.378618281214803	0.498876092193701	notDEG	0.238996161244855	0.471368637707752	MtBG29	beta-1,3-Glucanase 29	GO:0005975;GO:0016021;GO:0042973;GO:0046658	Medtr4g083500	NA	O-glycosyl hydrolase family 17 protein	GO:0044723;GO:0042829;GO:0044710	GO:0042973;GO:0046658;GO:0044723;GO:0042829;GO:0005975;GO:0016021;GO:0044710	glucan endo-1,3-beta-D-glucosidase activity;obsolete anchored component of plasma membrane;carbohydrate metabolic process;defense response;carbohydrate metabolism;membrane;metabolic process
MtrunA17_Chr4g0046601	cluster12	up	moderate	Promoter (<=1kb)	notDEG	-0.0967311732330156	0.79497841729193	notDEG	0.209319928873297	0.749775866894006	notDEG	0.226210581428854	0.435091700131469	NA	Putative protein E6	NA	Medtr4g088385	NA	hypothetical protein	NA		NA
MtrunA17_Chr4g0047371	cluster12	up	high	Promoter (<=1kb)	notDEG	-0.251211908119466	0.479474026510706	notDEG	0.64479565346049	0.653856030155054	notDEG	-0.743630226830411	0.314211488183882	NA	Putative E3 ubiquitin-protein ligase RNF5/RNF185	GO:0005783;GO:0016020;GO:0004839;GO:0016746;GO:0044390;GO:0046872;GO:0061630;GO:0006511;GO:0016567;GO:0071712	Medtr4g088870	NA	E3 ubiquitin-protein ligase RMA1H1-like protein	NA	GO:0016746;GO:0016567;GO:0071712;GO:0061630;GO:0016020;GO:0004839;GO:0046872;GO:0006511;GO:0044390;GO:0005783	transferase activity, transferring acyl groups;protein ubiquitylation;proteasomal protein catabolism of misfolded ER proteins;ubiquitin ligase activity;membrane;ubiquitin activating enzyme activity;metal binding;ubiquitin-dependent proteolysis;small protein conjugating enzyme binding;ER
MtrunA17_Chr4g0048041	cluster12	up	moderate	Promoter (<=1kb)	up(cluster_match)	0.955545932212752	0.000314270952368023	notDEG	-0.53164981705825	0.559579148437251	notDEG	-0.308320983191296	0.588182225334565	NA	Putative NADH:ubiquinone reductase (non-electrogenic)	GO:0003954;GO:0006116	Medtr4g090580	NA	NAD(P)H dehydrogenase B2	GO:0055114	GO:0003954;GO:0006116;GO:0055114	NADH dehydrogenase activity;reduced nicotinamide adenine dinucleotide oxidation;oxidoreductase process
MtrunA17_Chr4g0051881	cluster12	up	moderate	Promoter (<=1kb)	up(cluster_match)	0.662573585384718	6.78140749495206e-05	notDEG	-0.281511798471607	0.779501748390388	notDEG	-0.0346929428771401	0.990577793297324	NA	Putative transcription factor WRKY family	GO:0005634;GO:0003700;GO:0043565;GO:0006355	Medtr4g094588	WRKY28	WRKY family transcription factor	GO:0006351;GO:0006355	GO:0043565;GO:0006355;GO:0006351;GO:0003700;GO:0005634	sequence specific DNA binding;regulation of transcription, DNA-templated;transcription, DNA-templated;sequence-specific DNA binding transcription factor activity;cell nucleus
MtrunA17_Chr4g0052131	cluster12	up	moderate	Promoter (<=1kb)	notDEG	-0.117488205178726	0.665750261235837	notDEG	0.209413146460823	0.862566317106803	notDEG	0.352543357670861	0.364034057470659	MCM2-like3	DNA replication licensing factor	GO:0003688;GO:0005634;GO:0005524;GO:0003678;GO:0000727;GO:0006271;GO:0032508;GO:0006267;GO:1902975;GO:0042555;GO:0003697;GO:0016787	Medtr4g096700	MCM3	DNA replication licensing factor MCM4	GO:0000911;GO:0055133;GO:0042024;GO:0007049;GO:0032508;GO:0051567	GO:0000727;GO:0032508;GO:0003697;GO:0003678;GO:0006271;GO:0042024;GO:0007049;GO:0016787;GO:0005524;GO:0006267;GO:0042555;GO:0051567;GO:1902975;GO:0003688;GO:0000911;GO:0005634;GO:0055133	double-strand break repair via break-induced replication;duplex DNA melting;ssDNA binding;ATP-dependent DNA helicase activity;DNA replication elongation;DNA replication initiation;cell-division cycle;hydrolase activity;MgATP binding;nuclear pre-replicative complex assembly;mini-chromosome maintenance complex;histone lysine H3 K9 methylation;DNA replication initiation involved in mitotic cell cycle DNA replication;DNA replication origin binding;cytokinesis by cell plate formation;cell nucleus;DNA replication
MtrunA17_Chr4g0061141	cluster12	up	moderate	Promoter (<=1kb)	notDEG	0.155936678108178	0.64605539282788	notDEG	-0.0208512279822459	1.0	notDEG	0.13854587695567	0.570725860049693	NA	Putative protein-serine/threonine kinase CMGC-CDK-CRK7-CDK9 family	GO:0032968;GO:0070816;GO:0005634;GO:0005524;GO:0008353;GO:0000307;GO:0051726;GO:0004693	Medtr4g109090	IBS1	cyclin-dependent kinase	GO:0006468;GO:0016310	GO:0070816;GO:0008353;GO:0016310;GO:0051726;GO:0006468;GO:0005524;GO:0000307;GO:0004693;GO:0032968;GO:0005634	hyperphosphorylation of RNA polymerase II C-terminal domain;RNA polymerase II carboxy-terminal domain kinase activity;phosphorylation;regulation of progression through cell cycle;protein amino acid phosphorylation;MgATP binding;CDK holoenzyme;cyclin-dependent protein kinase, intrinsic catalyst activity;positive regulation of transcription elongation from RNA polymerase II promoter;cell nucleus
MtrunA17_Chr4g0067361	cluster12	up	high	Promoter (<=1kb)	notDEG	0.00584300993306522	0.992646673440381	notDEG	0.163101531366928	0.951381604934274	notDEG	0.388602679987689	0.418820166399791	NA	Putative small monomeric GTPase	GO:0009707;GO:0003925;GO:0005525;GO:0045036	Medtr4g119910	NA	50S ribosome-binding GTPase	GO:0006605;GO:0044765;GO:0023045;GO:0007186;GO:0015831;GO:0017038;GO:0045036;GO:0065002;GO:0072596	GO:0045036;GO:0007186;GO:0072596;GO:0065002;GO:0006605;GO:0009707;GO:0003925;GO:0044765;GO:0005525;GO:0023045;GO:0017038;GO:0015831	protein-chloroplast targeting;GPCR signalling pathway;establishment of protein localisation to chloroplast;intracellular protein transport across a membrane;protein targeting;chloroplast outer envelope;signaling G protein activity;transport;GTP binding;signal transduction;protein uptake;protein transport
MtrunA17_Chr4g0068891	cluster12	up	high	3' UTR	notDEG	-0.572005495613079	0.0025648136618795	notDEG	-0.566718526854979	0.935008560758334	notDEG	0.166480440034871	0.972430543771499	MtGA2ox6	Gibberellin C20-GA2-oxidase 6  (GA inactivation)	GO:0046872;GO:0052634;GO:0009416;GO:0045487	Medtr4g123020	NA	plant gibberellin 2-oxidase	GO:0055114	GO:0045487;GO:0009416;GO:0055114;GO:0052634;GO:0046872	gibberellin catabolism;response to light stimulus;oxidoreductase process;C-19 gibberellin 2beta-hydroxylase activity;metal binding
MtrunA17_Chr4g0072011	cluster12	up	high	Promoter (<=1kb)	notDEG	-0.324407215330882	0.296858138686932	notDEG	0.227991237857759	0.772492286747534	notDEG	0.444895628671539	0.123471152099712	NA	putative protein	NA	Medtr4g127620	NA	DUF630 family protein	GO:0007264;GO:0032259;GO:0051017	GO:0051017;GO:0007264;GO:0032259	actin filament bundle assembly;small GTPase-mediated signal transduction;methylation
MtrunA17_Chr4g0072021	cluster12	up	high	Promoter (<=1kb)	notDEG	0.216163217662567	0.505417281319296	notDEG	0.484857528260605	0.673961529546358	notDEG	0.423055996191294	0.448836524217249	NA	Putative mitochondrial outer membrane transport complex protein, metaxin	GO:0001401;GO:0016021;GO:0006626	Medtr4g127630	NA	metaxin-like protein, putative	GO:0043681	GO:0001401;GO:0016021;GO:0006626;GO:0043681	TOB complex;membrane;protein-mitochondrial targeting;protein targeting to mitochondrion
MtrunA17_Chr4g0072261	cluster12	up	high	Promoter (2-3kb)	up(cluster_match)	1.45343822853031	0.00383437608047179	notDEG	-0.127342895466445	1.0	notDEG	1.95152049028767	0.0545340442691786	NA	hypothetical protein	NA	NA	NA	NA	NA		NA
