geneID	cluster_number	cluster_type	LSH_ChIP_target	LSH_ChIP_annotation	LSH_OE_DEGtype	LSH_OE_log2FC	LSH_OE_adjp	lsh1lsh2_24hrs_DEGtype	lsh1lsh2_24hrs_log2FC	lsh1lsh2_24hrs_adjp	lsh1lsh2_72hrs_DEGtype	lsh1lsh2_72hrs_log2FC	lsh1lsh2_72hrs_adjp	Mtr5.0_gene_name	Mtr5.0_description	Mtr5.0_GOterm_IDs	Mtr4.0_geneID	Mtr4.0_genename	Mtr4.0_description	Mtr4.0_GOterm_IDs	Mtr4and5_combined_GOterm_IDs	Mtr4and5_combined_GOterms
MtrunA17_Chr3g0114121	cluster8	down	moderate	Promoter (<=1kb)	down(cluster_match)	-1.93302753468448	8.03373370913126e-09	notDEG	0.215874717528855	0.965648853998961	notDEG	0.182436357080323	0.872387218000977	NA	Putative polyketide cyclase/dehydrase, START-like domain superfamily	GO:0005634;GO:0005737;GO:0005886;GO:0004864;GO:0010427;GO:0038023;GO:0009738;GO:0032515;GO:0080163	Medtr3g071740	NA	polyketide cyclase/dehydrase and lipid transporter	GO:0006979;GO:0009867;GO:0034048;GO:0048553;GO:0080163;GO:0098869	GO:0005737;GO:0009867;GO:0048553;GO:0010427;GO:0006979;GO:0032515;GO:0005886;GO:0009738;GO:0004864;GO:0038023;GO:0005634;GO:0080163;GO:0098869;GO:0034048	cytoplasm;jasmonic acid mediated signalling pathway;negative regulation of catalytic activity;abscisic acid binding;response to oxidative stress;downregulation of phosphoprotein phosphatase activity;plasmalemma;abscisic acid mediated signalling;phosphoprotein phosphatase inhibitor activity;signalling receptor activity;cell nucleus;regulation of protein serine/threonine phosphatase activity;cellular oxidant detoxification;negative regulation of phosphoprotein phosphatase activity
MtrunA17_Chr3g0114821	cluster8	down	moderate	Promoter (<=1kb)	notDEG	NA	NA	notDEG	1.70665142022955	0.442558614803091	notDEG	0.329688296626814	0.853435320399862	NA	putative protein	GO:0016021	NA	NA	NA	NA	GO:0016021	membrane
MtrunA17_Chr3g0115631	cluster8	down	moderate	Promoter (1-2kb)	notDEG	0.113630762715055	0.409139786018004	notDEG	0.0618192266230491	0.951381604934274	notDEG	-0.144457230467826	0.440007671992321	MtWIND	WOUND INDUCED DEDIFFERENTIATION (AP2/ERF transcription factor)	GO:0005634;GO:0003700;GO:0006355;GO:0043565	Medtr3g074130	WXP2	ethylene response factor	GO:0006351;GO:0006355	GO:0043565;GO:0006355;GO:0006351;GO:0003700;GO:0005634	sequence specific DNA binding;regulation of transcription, DNA-templated;transcription, DNA-templated;sequence-specific DNA binding transcription factor activity;cell nucleus
MtrunA17_Chr3g0118181	cluster8	down	high	Promoter (<=1kb)	notDEG	-0.357743321853937	0.000886263176977439	notDEG	0.121439940052012	0.847180399659817	notDEG	0.0966993931230144	0.711860366443618	NA	Putative NADH-ubiquinone reductase complex 1 MLRQ subunit	GO:0005777;GO:0016021	Medtr3g078590	NA	NADH-ubiquinone reductase complex 1 MLRQ subunit	NA	GO:0016021;GO:0005777	membrane;peroxisome
MtrunA17_Chr3g0120711	cluster8	down	moderate	Promoter (<=1kb)	notDEG	0.0251951638836337	0.835398214970803	notDEG	0.142677820635053	1.0	notDEG	-0.284838988188191	0.81929613246955	NA	Putative transcription factor C2C2-CO-like family	GO:0005634;GO:0016021;GO:0005515;GO:0008270	Medtr3g082630	COL9	B-box type zinc finger protein	GO:0006355;GO:0050895;GO:0048579	GO:0005515;GO:0050895;GO:0008270;GO:0006355;GO:0048579;GO:0005634;GO:0016021	protein amino acid binding;circadian rhythm;Zn binding;regulation of transcription, DNA-templated;downregulation of long-day photoperiodism, flowering;cell nucleus;membrane
MtrunA17_Chr3g0122351	cluster8	down	high	Promoter (<=1kb)	notDEG	-0.00583068517925841	0.985676208135119	notDEG	-0.0466579905560674	1.0	notDEG	-0.157273296830272	0.571287171833649	MtCAMTA3	Calmodulin-binding transcription activator 3	GO:0005634;GO:0005516;GO:0003712;GO:0003690;GO:0006357	Medtr3g085050	NA	calmodulin-binding; transcription regulators protein	GO:0006351;GO:0006355;GO:0006366;GO:0045944	GO:0045944;GO:0005516;GO:0003712;GO:0003690;GO:0006366;GO:0006355;GO:0006351;GO:0006357;GO:0005634	upregulation of transcription from RNA polymerase II promoter;calmodulin binding;transcriptional co-regulator;dsDNA binding;transcription from RNA polymerase II promoter;regulation of transcription, DNA-templated;transcription, DNA-templated;regulation of transcription from RNA polymerase II promoter;cell nucleus
MtrunA17_Chr3g0123131	cluster8	down	moderate	Promoter (<=1kb)	notDEG	0.0675918233890348	0.494671190825395	notDEG	0.167844263714895	0.827652639225914	notDEG	0.02277760596554	0.990976660175708	MtRRB4	type-B response regulator	GO:0005634;GO:0003677;GO:0003700;GO:0016301;GO:0000160;GO:0006355;GO:0009736;GO:0016310	Medtr3g086100	RRType-B*7	two-component response regulator ARR2-like protein	GO:0006351;GO:0006355;GO:0009735;GO:0010082	GO:0016310;GO:0009735;GO:0009736;GO:0010082;GO:0003677;GO:0006355;GO:0006351;GO:0000160;GO:0003700;GO:0005634;GO:0016301	phosphorylation;response to cytokinin stimulus;cytokinin signaling;regulation of root meristem size;DNA binding;regulation of transcription, DNA-templated;transcription, DNA-templated;histidyl-aspartyl phosphorelay;sequence-specific DNA binding transcription factor activity;cell nucleus;phosphokinase activity
MtrunA17_Chr3g0123791	cluster8	down	high	Promoter (1-2kb)	notDEG	-0.389655343915466	0.066256189104056	notDEG	0.410139637450155	0.679306530089832	notDEG	-0.0715129934461426	0.94633701938441	NA	Putative protein kinase CAMK-OST1L family	GO:0005634;GO:0005524;GO:0005737;GO:0004674;GO:0006468;GO:0035556	Medtr3g086940	NA	Serine/Threonine-kinase SAPK1-like protein	GO:0006468;GO:0016310	GO:0016310;GO:0005737;GO:0005524;GO:0035556;GO:0006468;GO:0004674;GO:0005634	phosphorylation;cytoplasm;MgATP binding;intracellular signaling chain;protein amino acid phosphorylation;protein serine/threonine kinase activity;cell nucleus
MtrunA17_Chr3g0124001	cluster8	down	moderate	Promoter (<=1kb)	notDEG	-0.25917745172136	0.0223718138611629	notDEG	-0.026416298810399	1.0	notDEG	-0.00935707906672962	1.0	NA	Putative TLDc domain-containing protein	NA	Medtr3g087230	NA	TLD-domain nucleolar protein	GO:0055133;GO:0006468;GO:0071897	GO:0071897;GO:0055133;GO:0006468	DNA synthesis;DNA replication;protein amino acid phosphorylation
MtrunA17_Chr3g0124761	cluster8	down	moderate	Promoter (<=1kb)	notDEG	0.290750380637299	0.20039031056193	notDEG	-0.34472336529982	0.561389177484901	notDEG	-0.171186718668676	0.659478087342972	NA	Putative transcription factor NAM family	GO:0009611;GO:0000976;GO:0006355;GO:0019900;GO:0009788	Medtr3g088110	ATAF1	NAC-like transcription factor	GO:0006351;GO:0006355;GO:0009407;GO:0009409;GO:0009611;GO:0010583;GO:0010628;GO:0045893;GO:0048364;GO:0048731;GO:1900057;GO:2000072;GO:1901002;GO:1902584;GO:1903508	GO:0048364;GO:1901002;GO:0010583;GO:0009611;GO:0009788;GO:1903508;GO:0019900;GO:0009407;GO:0048731;GO:0010628;GO:0045893;GO:1900057;GO:2000072;GO:0006355;GO:0006351;GO:0000976;GO:1902584;GO:0009409	root development;upregulation of salinity response;response to cyclopentenone;physiological response to wounding;negative regulation of abscisic acid mediated signalling;upregulation of nucleic acid-templated transcription;kinase binding;toxin degradation;system development;positive regulation of gene expression;upregulation of transcription, DNA-dependent;positive regulation of leaf senescence;regulation of defense response to fungus;regulation of transcription, DNA-templated;transcription, DNA-templated;transcription regulatory region sequence-specific DNA binding;upregulation of response to water deprivation;response to cold
MtrunA17_Chr3g0124931	cluster8	down	high	Promoter (<=1kb)	notDEG	0.145783310826434	0.521093334092396	notDEG	-0.044178293872485	1.0	notDEG	-0.473757626531067	0.0320155122015684	MtBGAL10	beta-galactosidase 10	GO:0005975;GO:0048046;GO:0005618;GO:0005773;GO:0004565	Medtr3g088520	NA	beta-like galactosidase	GO:0044723;GO:0044710;GO:0009827	GO:0048046;GO:0009827;GO:0005618;GO:0044723;GO:0005975;GO:0004565;GO:0005773;GO:0044710	apoplast;cellulose and pectin-containing cell wall modification;cell wall;carbohydrate metabolic process;carbohydrate metabolism;beta-galactosidase activity;vacuole;metabolic process
MtrunA17_Chr3g0125671	cluster8	down	high	Promoter (<=1kb)	notDEG	-0.390035859507029	0.158226290133311	notDEG	0.0638332724338223	0.993431523522147	notDEG	-0.0828225795668266	0.854723991171098	NA	Putative F-box domain, leucine-rich repeat domain superfamily, F-box-like domain superfamily	GO:0019005;GO:0005515;GO:0031146	Medtr3g088895	SKP2A	F-box SKP2A-like protein	NA	GO:0019005;GO:0005515;GO:0031146	Skp1/Cul1/F-box protein complex;protein amino acid binding;SCF-dependent proteasomal ubiquitin-dependent protein degradation
MtrunA17_Chr3g0127381	cluster8	down	high	Promoter (<=1kb)	notDEG	NA	NA	notDEG	-1.14011225563514	0.62182432926666	notDEG	0.487984793528206	0.747248815743447	NA	Putative AAA+ ATPase domain, ATPase, AAA-type, core, AAA-type ATPase domain-containing protein	GO:0016021;GO:0005524;GO:0016787;GO:0016887	Medtr3g092060	NA	P-loop nucleoside triphosphate hydrolase superfamily protein	GO:0009651;GO:0034551	GO:0016787;GO:0005524;GO:0034551;GO:0016887;GO:0009651;GO:0016021	hydrolase activity;MgATP binding;mitochondrial cytochrome bc;ATP phosphohydrolase activity;salinity response;membrane
MtrunA17_Chr3g0127551	cluster8	down	high	Promoter (<=1kb)	notDEG	0.352271739116334	0.0165314856495713	notDEG	-0.0284306561307788	1.0	notDEG	-0.398845929283112	0.225350101960597	NA	putative protein	GO:0016021	Medtr3g092200	NA	transmembrane protein, putative	NA	GO:0016021	membrane
MtrunA17_Chr3g0127721	cluster8	down	high	Promoter (<=1kb)	notDEG	0.178640474942039	0.198203690955674	notDEG	0.241611130523792	0.665512494528806	notDEG	-0.270427322559307	0.310009417671232	NA	putative protein	GO:0003729	NA	NA	NA	NA	GO:0003729	mRNA binding
MtrunA17_Chr3g0128151	cluster8	down	high	Promoter (1-2kb)	notDEG	-0.0885318885125839	0.46999307807934	notDEG	-0.0305028768714099	0.996844156850092	notDEG	-0.239007501712981	0.0532360135286326	NA	Putative transcription factor NAM family	GO:0016021;GO:0003677;GO:0006355	Medtr3g093050	NA	NAC transcription factor-like protein	GO:0006351;GO:0006355	GO:0006351;GO:0003677;GO:0006355;GO:0016021	transcription, DNA-templated;DNA binding;regulation of transcription, DNA-templated;membrane
MtrunA17_Chr3g0128751	cluster8	down	high	Promoter (<=1kb)	notDEG	-0.0583561002635742	0.77046349877001	down(cluster_match)	-0.994333879447832	6.12767865154701e-07	notDEG	-0.388907454797493	0.111045811701712	NA	putative protein	NA	Medtr3g093970	NA	hypothetical protein	NA		NA
MtrunA17_Chr3g0128831	cluster8	down	high	Promoter (<=1kb)	notDEG	-0.153543689075988	0.0542471153085513	notDEG	0.00493363561066455	1.0	notDEG	-0.198327292521451	0.0925548617319256	NA	Putative potassium transporter	GO:0015079;GO:0071805;GO:0016021;GO:0005886	Medtr3g094090	TRK2	potassium transporter-like protein	GO:0071804	GO:0071805;GO:0015079;GO:0071804;GO:0005886;GO:0016021	potassium ion membrane transport;potassium transporter activity;potassium ion transport;plasmalemma;membrane
MtrunA17_Chr3g0129011	cluster8	down	moderate	Promoter (<=1kb)	up(cluster_nomatch)	0.599517045966942	2.2047508296873e-08	notDEG	0.0099301927319092	1.0	notDEG	-0.0621420402738086	0.806410202314315	NA	Putative tyrosine-specific protein phosphatase	GO:0009507;GO:0046838;GO:2001070;GO:0106307;GO:0106306;GO:0006470;GO:0016310;GO:0050308;GO:0005983;GO:0016301;GO:0008138	Medtr3g094300	LSF2	dual specificity phosphatase domain protein	GO:0006470;GO:0016311	GO:0016310;GO:0106307;GO:0005983;GO:0046838;GO:0106306;GO:0050308;GO:0009507;GO:0006470;GO:2001070;GO:0016311;GO:0016301;GO:0008138	phosphorylation;protein serine/threonine phosphatase activity;starch degradation;phosphorylated carbohydrate dephosphorylation;protein serine/threonine phosphatase activity;sugar-phosphate phosphohydrolase activity;chloroplast;protein amino acid dephosphorylation;starch binding;dephosphorylation;phosphokinase activity;protein tyrosine/serine/threonine phosphatase activity
MtrunA17_Chr3g0131221	cluster8	down	moderate	Promoter (<=1kb)	down(cluster_match)	-0.816636463178853	0.000180976077532829	notDEG	-0.125667907232188	0.930690783837899	notDEG	-0.283765412147438	0.327143163930298	NA	Putative acyl-CoA hydrolase	GO:0047617	Medtr3g098130	NA	acyl-CoA thioesterase, putative	GO:0035338;GO:0051289	GO:0035338;GO:0051289;GO:0047617	long-chain fatty-acyl-CoA synthesis;protein homotetramer formation;acyl-CoA thiolesterase activity
MtrunA17_Chr3g0132411	cluster8	down	moderate	Promoter (<=1kb)	down(cluster_match)	-0.842250551298213	0.00309276048223484	notDEG	0.241261482818458	0.64053268234569	notDEG	-0.355063853061225	0.126828000296417	MtENODL13|MtPCY5	ENOD-like 13|Plantacyanin/Chemocyanin	GO:0016021;GO:0046658;GO:0009055;GO:0022900	Medtr3g099540	NA	blue copper-like protein	GO:0022900;GO:0055114	GO:0009055;GO:0046658;GO:0055114;GO:0022900;GO:0016021	electron transfer activity;obsolete anchored component of plasma membrane;oxidoreductase process;electron transport chain;membrane
MtrunA17_Chr3g0133771	cluster8	down	high	Promoter (1-2kb)	notDEG	-0.300736618528181	1.92367045172471e-06	notDEG	0.00974495060985744	1.0	notDEG	0.154329164509035	0.0996607818456289	NA	Putative farnesol dehydrogenase (NAD(+))	GO:0016616	Medtr3g101500	FLDH	NAD(P)-binding rossmann-fold protein	GO:0009627;GO:0009749;GO:0009750;GO:0009853;GO:0016487;GO:0034976	GO:0009853;GO:0009627;GO:0009749;GO:0016616;GO:0034976;GO:0009750;GO:0016487	photorespiratory pathway;salicylic acid-dependent systemic resistance;response to glucose stimulus;oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor;response to ER stress;response to fructose stimulus;farnesol metabolism
MtrunA17_Chr3g0134571	cluster8	down	moderate	Promoter (<=1kb)	notDEG	0.0674350980216288	0.732643396178129	notDEG	0.328795303158489	0.461076893934867	notDEG	-0.0792224135984589	0.848637216593494	NA	Putative delta(4)-3-oxosteroid 5-beta-reductase	GO:0016021;GO:0016491	Medtr3g102770	NA	3-oxo-delta(4,5)-steroid 5-beta-reductase-like protein	NA	GO:0016021;GO:0016491	membrane;redox activity
MtrunA17_Chr3g0135361	cluster8	down	moderate	Promoter (<=1kb)	notDEG	-0.203054907181545	0.221688704024915	notDEG	0.142570320004994	0.946923114553413	notDEG	-0.277854099845038	0.533914396087783	NA	Putative protein EARLY FLOWERING 3	GO:2000028	Medtr3g103970	PYK20	early flowering protein	GO:0006351;GO:0006355;GO:0050895;GO:0009409;GO:0009585;GO:0009733;GO:0009737;GO:0009826;GO:0009909;GO:0010031;GO:0010119;GO:0048573;GO:2000028	GO:0010119;GO:0050895;GO:0009585;GO:0009826;GO:0009737;GO:2000028;GO:0009909;GO:0010031;GO:0009733;GO:0006355;GO:0006351;GO:0048573;GO:0009409	regulation of stomatal movement;circadian rhythm;red, far-red light phototransduction;polarized cell growth;response to abscisic acid stimulus;regulation of response to photoperiod, flowering;regulation of flower development;circumnutation;response to auxin stimulus;regulation of transcription, DNA-templated;transcription, DNA-templated;response to photoperiod, flowering;response to cold
MtrunA17_Chr3g0135611	cluster8	down	moderate	Promoter (1-2kb)	notDEG	0.16016989525907	0.0868622633340729	notDEG	-0.197734662046748	0.14913323710068	notDEG	-0.225615551675103	0.0116844497098722	NA	Putative protoporphyrin ferrochelatase	GO:0005739;GO:0009507;GO:0016021;GO:0004325;GO:0006783	Medtr3g104260	NA	ferrochelatase	GO:0006612;GO:0006783;GO:0006979;GO:0010363;GO:0036500;GO:0033014;GO:0043072	GO:0010363;GO:0033014;GO:0043072;GO:0004325;GO:0009507;GO:0006979;GO:0036500;GO:0005739;GO:0006783;GO:0016021;GO:0006612	regulation of plant hypersensitive response;tetrapyrrole synthesis;negative regulation of programmed cell death;protoheme ferrolyase activity;chloroplast;response to oxidative stress;UPR signaling by ATF6 stress sensor;mitochondria;heme synthesis;membrane;protein-membrane targeting
MtrunA17_Chr3g0136411	cluster8	down	high	Promoter (<=1kb)	notDEG	0.173130902082113	0.204929701871414	notDEG	0.0226516312031242	1.0	notDEG	-0.0977444999290387	0.68340832525878	NA	Putative triacylglycerol lipase	GO:0004806;GO:0047372	Medtr3g105290	NA	alpha/beta fold hydrolase	NA	GO:0004806;GO:0047372	TAG activity;acylglycerol lipase activity
MtrunA17_Chr3g0136701	cluster8	down	high	Promoter (<=1kb)	notDEG	0.457799727433157	3.05646174155947e-05	notDEG	0.0446535057039769	0.991240705818214	notDEG	-0.129262681480119	0.546911377687991	NA	Putative transcription factor C2C2-CO-like family	GO:0005634;GO:0005515;GO:0008270;GO:0009909	Medtr3g105710	NA	zinc finger constans-like protein	GO:0006355;GO:0009909;GO:0048580;GO:0048831;GO:2000241	GO:0005515;GO:0048580;GO:0008270;GO:0009909;GO:0048831;GO:2000241;GO:0006355;GO:0005634	protein amino acid binding;regulation of post-embryonic development;Zn binding;regulation of flower development;regulation of shoot development;regulation of reproductive process;regulation of transcription, DNA-templated;cell nucleus
MtrunA17_Chr3g0137381	cluster8	down	high	Promoter (1-2kb)	notDEG	-0.572440882580924	0.0341116120728823	notDEG	-0.163002352331134	0.935773960812085	notDEG	-0.330869423283772	0.433919606347766	NA	Putative calcium uptake protein 1/2/3	GO:0016746;GO:1990246;GO:0036444;GO:0005509;GO:0051560	Medtr3g106550	NA	calcium-binding EF hand protein	GO:0006816;GO:0051562	GO:0036444;GO:0016746;GO:1990246;GO:0051560;GO:0006816;GO:0005509;GO:0051562	mitochondrial calcium uptake;transferase activity, transferring acyl groups;mitochondrial uniporter holocomplex;regulation of mitochondrial calcium ion concentration;calcium transport;calcium ion binding;reduction of mitochondrial calcium ion concentration
MtrunA17_Chr3g0143631	cluster8	down	high	Promoter (<=1kb)	notDEG	NA	NA	notDEG	NA	NA	notDEG	NA	NA	NA	putative protein	GO:0016021	NA	NA	NA	NA	GO:0016021	membrane
MtrunA17_Chr3g0143721	cluster8	down	moderate	Promoter (1-2kb)	up(cluster_nomatch)	0.617329975341963	0.000338197325144615	notDEG	-0.160067165523583	0.854836764123563	notDEG	-0.35295447668606	0.182672932587914	NA	Putative peptidase M41, AAA+ ATPase domain, ATPase, AAA-type, core, peptidase, FtsH	GO:0051301;GO:0005524;GO:0046872;GO:0031969;GO:0006508;GO:0009534;GO:0016021;GO:0004176;GO:0004222;GO:0007049	Medtr3g115110	VAR1	ATP-dependent zinc metalloprotease FTSH protein	GO:0006508	GO:0004176;GO:0031969;GO:0009534;GO:0007049;GO:0005524;GO:0004222;GO:0051301;GO:0016021;GO:0046872;GO:0006508	ATP-dependent peptidase activity;chloroplast membrane;chloroplast thylakoid;cell-division cycle;MgATP binding;metalloendopeptidase activity;cell division;membrane;metal binding;peptidolysis
MtrunA17_Chr3g0143961	cluster8	down	high	Promoter (<=1kb)	notDEG	0.283917194502704	1.31278143087935e-05	notDEG	0.0509020111249995	0.929630537587887	notDEG	-0.0263101711289876	0.907871639360356	NA	Putative protein kinase RLK-Pelle-RLCK-VIIa-1 family	GO:0005524;GO:0006468;GO:0004674	Medtr3g115500	ASG5	receptor Serine/Threonine kinase	GO:0006468;GO:0016310	GO:0004674;GO:0016310;GO:0005524;GO:0006468	protein serine/threonine kinase activity;phosphorylation;MgATP binding;protein amino acid phosphorylation
MtrunA17_Chr3g0144111	cluster8	down	high	Promoter (<=1kb)	notDEG	-0.355033607882546	0.0282567965162437	notDEG	-0.0280087202248687	1.0	notDEG	-0.209050777824529	0.264502827852683	NA	Putative protein-serine/threonine phosphatase	GO:0005634;GO:0009737;GO:0009651;GO:0046872;GO:0005737;GO:0106307;GO:0106306;GO:0006470;GO:0009414	NA	NA	NA	NA	GO:0005737;GO:0106307;GO:0106306;GO:0009737;GO:0006470;GO:0009414;GO:0009651;GO:0046872;GO:0005634	cytoplasm;protein serine/threonine phosphatase activity;protein serine/threonine phosphatase activity;response to abscisic acid stimulus;protein amino acid dephosphorylation;response to thirst;salinity response;metal binding;cell nucleus
MtrunA17_Chr3g0144261	cluster8	down	high	Promoter (2-3kb)	notDEG	0.208298934089918	0.0655353498838259	notDEG	0.234693101320493	0.725949974989892	notDEG	-0.138890875916353	0.706374026617725	MtTMT2_1|MtTMT1.1	tonoplast membrane transporter	GO:0009705;GO:0055085;GO:0022857;GO:0008643;GO:0016021	Medtr3g116060	NA	tonoplast monosaccharide transporter 2	GO:0044765;GO:0008644;GO:0009624;GO:0035428;GO:0046323;GO:0090662;GO:1904659	GO:0022857;GO:0008643;GO:0009705;GO:0008644;GO:0046323;GO:1904659;GO:0044765;GO:0055085;GO:0035428;GO:0016021;GO:0090662;GO:0009624	transmembrane transporter activity;carbohydrate transport;tonoplast;carbohydrate transport;glucose uptake;glucose transmembrane transport;transport;membrane transport;hexose transmembrane transport;membrane;transmembrane transport;response to nematodes
MtrunA17_Chr3g0145121	cluster8	down	moderate	Promoter (<=1kb)	notDEG	0.178261907258611	0.0930206752347131	notDEG	-0.149031697425648	0.722309098011001	notDEG	-0.206957108608852	0.231719768300645	NA	Putative transcription factor C2C2-GATA family	GO:0005634;GO:0008270;GO:0045893;GO:0030154;GO:0043565	Medtr3g117380	NA	GATA type zinc finger transcription factor family protein	GO:0006351;GO:0006355;GO:0006357;GO:0030154;GO:0045893	GO:0008270;GO:0043565;GO:0045893;GO:0006355;GO:0006351;GO:0006357;GO:0030154;GO:0005634	Zn binding;sequence specific DNA binding;upregulation of transcription, DNA-dependent;regulation of transcription, DNA-templated;transcription, DNA-templated;regulation of transcription from RNA polymerase II promoter;cell differentiation;cell nucleus
MtrunA17_Chr3g0145361	cluster8	down	high	Promoter (<=1kb)	notDEG	0.427712070631027	0.0484018694121885	notDEG	0.499747343534132	0.22970587416733	notDEG	0.305917627645338	0.283746911010844	NA	Putative ribosome-binding factor A, K domain-like, alpha/beta	GO:0043024;GO:0006364	Medtr3g117600	RBF1	ribosome-binding factor A	GO:0006365;GO:0010027;GO:0010228;GO:0042254;GO:0042274	GO:0010228;GO:0042274;GO:0010027;GO:0006365;GO:0042254;GO:0043024;GO:0006364	transition from vegetative to reproductive phase;ribosomal small subunit biogenesis and assembly;thylakoid membrane organisation;rRNA processing;ribosome biogenesis and assembly;ribosomal small subunit binding;rRNA processing
MtrunA17_Chr4g0003061	cluster8	down	high	Promoter (<=1kb)	notDEG	-0.388113776833346	0.145466653851949	notDEG	-0.0296649190356894	1.0	notDEG	-0.203284114187915	0.477019024501746	NA	Putative glycerol kinase	GO:0005524;GO:0046167;GO:0004370;GO:0005739;GO:0006641;GO:0019563;GO:0016310	Medtr4g009920	NHO1	glycerol kinase-like protein	GO:0002237;GO:0044723;GO:0006071;GO:0006072;GO:0006641;GO:0009680;GO:0010188;GO:0016310;GO:0019563;GO:0019751;GO:0042830;GO:0044248;GO:0046164;GO:0080167	GO:0016310;GO:0006071;GO:0009680;GO:0019563;GO:0006072;GO:0010188;GO:0005524;GO:0044723;GO:0019751;GO:0046167;GO:0006641;GO:0005739;GO:0080167;GO:0002237;GO:0046164;GO:0042830;GO:0004370;GO:0044248	phosphorylation;glycerol metabolism;response to bacterium;glycerol degradation;glycerol-3-phosphate metabolism;response to microbial phytotoxin;MgATP binding;carbohydrate metabolic process;polyol metabolism;glycerol-3-phosphate synthesis;triglyceride metabolism;mitochondria;response to karrikin;response to bacterium associated molecule;alcohol degradation;defense response to bacterium;glycerol kinase activity;cellular degradation
MtrunA17_Chr4g0003611	cluster8	down	moderate	Promoter (<=1kb)	notDEG	-0.231472622829418	0.484193815624668	notDEG	0.0010808933175744	1.0	notDEG	-0.158038721832368	0.694216366698826	NA	Putative tetratricopeptide-like helical domain superfamily, pre-mRNA-splicing factor Syf1	GO:0005515;GO:0071014;GO:0071007;GO:0000974;GO:0000245	Medtr4g011050	NA	crooked neck protein/cell cycle protein, putative	NA	GO:0005515;GO:0000974;GO:0071007;GO:0071014;GO:0000245	protein amino acid binding;Prp19 complex;major catalytic step 2 spliceosome;post-mRNA release spliceosomal complex;spliceosomal complex assembly
MtrunA17_Chr4g0005391	cluster8	down	high	Promoter (<=1kb)	down(cluster_match)	-1.48420395023262	3.55675800798574e-08	notDEG	0.388363046482216	0.82240187700992	notDEG	0.188782127857313	0.817627721687989	NA	Putative disease resistance protein	GO:0003677;GO:0003953;GO:0007165;GO:0016020;GO:0043531;GO:0006952	Medtr4g014320	NA	disease resistance protein (TIR-NBS-LRR class)	GO:0042829;GO:0023045	GO:0003953;GO:0007165;GO:0003677;GO:0016020;GO:0006952;GO:0023045;GO:0043531;GO:0042829	NAD nucleosidase activity;signal transduction;DNA binding;membrane;physiological defense response;signal transduction;adenosine diphosphate binding;defense response
MtrunA17_Chr4g0010921	cluster8	down	high	Promoter (<=1kb)	down(cluster_match)	-0.740675726336543	0.0196504791951067	notDEG	0.0	1.0	notDEG	0.0	1.0	NA	hypothetical protein	GO:0000785;GO:0005737;GO:0032116;GO:0003690;GO:0009793;GO:0034088	NA	NA	NA	NA	GO:0005737;GO:0032116;GO:0034088;GO:0003690;GO:0000785;GO:0009793	cytoplasm;SMC loading complex;maintenance of mitotic sister chromatid cohesion;dsDNA binding;chromatin;embryo development ending in seed dormancy
MtrunA17_Chr4g0027961	cluster8	down	high	Promoter (<=1kb)	notDEG	0.336255563338803	0.0140106992914904	notDEG	-0.367617660927365	0.446481530826558	notDEG	-0.4599327162762	0.0777026372146672	MtPAO	PHEOPHORBIDE A OXYGENASE (chlorophyll degradation)	GO:0009507;GO:0010277;GO:0032441;GO:0046872;GO:0051537	Medtr4g057200	PAO	lethal leaf-spot protein, putative	GO:0008219;GO:0048409;GO:0009965;GO:0010027;GO:0010154;GO:0010228;GO:0015996;GO:0055114	GO:0010277;GO:0010228;GO:0010027;GO:0009507;GO:0010154;GO:0015996;GO:0046872;GO:0048409;GO:0051537;GO:0055114;GO:0032441;GO:0008219;GO:0009965	chlorophyll b synthesis activity;transition from vegetative to reproductive phase;thylakoid membrane organisation;chloroplast;fruit development;chlorophyll degradation;metal binding;flower development;iron-sulphur cluster 2Fe-2S binding;oxidoreductase process;pheophorbide a oxygenase activity;cell death;leaf morphogenesis
MtrunA17_Chr4g0030021	cluster8	down	moderate	Promoter (1-2kb)	notDEG	0.410922891350193	0.000179807988231093	notDEG	0.000989630398999747	1.0	notDEG	0.00413322860599082	1.0	NA	Putative tetraspanin/Peripherin	GO:0005886;GO:0009506;GO:0016021;GO:0009734	Medtr4g061010	TET3	tetraspanin family protein	GO:0050829	GO:0050829;GO:0009734;GO:0009506;GO:0005886;GO:0016021	defense response to Gram-negative bacteria;auxin signaling;plasmodesmata;plasmalemma;membrane
MtrunA17_Chr4g0031101	cluster8	down	high	Promoter (<=1kb)	notDEG	-0.0333282215511099	0.922794517711356	notDEG	0.0891992071273749	0.904300379577399	notDEG	-0.122242305564074	0.58036046498927	NA	putative protein	GO:0005634;GO:0005783;GO:0016021	Medtr4g063570	NA	plant/mmn10-180 protein	NA	GO:0005634;GO:0016021;GO:0005783	cell nucleus;membrane;ER
